2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_eny_eny_	civilian_00_	friend_wakeup_02	vo_eny_eny_civilian_00_friend_wakeup_02	omuk	hambo	Civilian M	worried	wakes unconcious person	大丈夫か？
vo_eny_eny_	civilian_00_	hard_work_00	vo_eny_eny_civilian_00_hard_work_00	omuk		Civilian M		(sound) pushing cart, plowing field	
vo_eny_eny_	civilian_00_	hear_noise_00	vo_eny_eny_civilian_00_hear_noise_00	omuk	hambo	Civilian M	startled	hears strange noise	フム？
vo_eny_eny_	civilian_00_	hear_noise_01	vo_eny_eny_civilian_00_hear_noise_01	omuk	hambo	Civilian M	startled	hears strange noise	今のは何だ？
vo_eny_eny_	civilian_00_	hear_noise_02	vo_eny_eny_civilian_00_hear_noise_02	omuk	hambo	Civilian M	puzzled	hears strange noise	妙な音だな…。
vo_eny_eny_	civilian_00_	hear_noise_directhit_00	vo_eny_eny_civilian_00_hear_noise_directhit_00	omuk		Civilian M	puzzled	is hit by stone	うぐっ…。今のは何だ？！
vo_eny_eny_	civilian_00_	hear_noise_directhit_01	vo_eny_eny_civilian_00_hear_noise_directhit_01	omuk		Civilian M	afraid	is hit by stone	あぁ！わけわかんねぇ…。
vo_eny_eny_	civilian_00_	hear_noise_directhit_02	vo_eny_eny_civilian_00_hear_noise_directhit_02	omuk		Civilian M	afraid	is hit by stone	あぁ、やめてくれ！頼むから！
vo_eny_eny_	civilian_00_	hear_noise_gunshot_00	vo_eny_eny_civilian_00_hear_noise_gunshot_00	omuk		Civilian M	shocked	hears player gunshot	あの音は…！
vo_eny_eny_	civilian_00_	hear_noise_gunshot_01	vo_eny_eny_civilian_00_hear_noise_gunshot_01	omuk		Civilian M	shocked	hears player gunshot	大砲だ！
vo_eny_eny_	civilian_00_	hear_noise_gunshot_02	vo_eny_eny_civilian_00_hear_noise_gunshot_02	omuk		Civilian M	shocked	hears player gunshot	攻撃されてるぞ！
vo_eny_eny_	civilian_00_	hear_noise_human_00	vo_eny_eny_civilian_00_hear_noise_human_00	omuk	hambo	Civilian M	tense	hears human noise	誰かいるのか？
vo_eny_eny_	civilian_00_	hear_noise_human_01	vo_eny_eny_civilian_00_hear_noise_human_01	omuk	hambo	Civilian M	afraid	hears human noise	出てこいよ！
vo_eny_eny_	civilian_00_	hear_noise_human_02	vo_eny_eny_civilian_00_hear_noise_human_02	omuk	hambo	Civilian M	afraid	hears human noise	なんで隠れてんだ？
vo_eny_eny_	civilian_00_	hear_noise_too_much_00	vo_eny_eny_civilian_00_hear_noise_too_much_00	omuk	hambo	Civilian M	annoyed	irritated by a continuous string of strange noises	子供でもいるのかなぁ。
vo_eny_eny_	civilian_00_	hear_noise_too_much_01	vo_eny_eny_civilian_00_hear_noise_too_much_01	omuk	hambo	Civilian M	anxious	irritated by a continuous string of strange noises	わかんねぇな…。
vo_eny_eny_	civilian_00_	hear_noise_too_much_02	vo_eny_eny_civilian_00_hear_noise_too_much_02	omuk	hambo	Civilian M	annoyed	irritated by a continuous string of strange noises	やめろよ！頼むから！
vo_eny_eny_	civilian_00_	hum_00	vo_eny_eny_civilian_00_hum_00	omuk		Civilian M		(sound) humming tune	
vo_eny_eny_	civilian_00_	investigate_end_00	vo_eny_eny_civilian_00_investigate_end_00	omuk	hambo	Civilian M	fearful	(not like in squad)	悪霊ってか…。
vo_eny_eny_	civilian_00_	investigate_end_01	vo_eny_eny_civilian_00_investigate_end_01	omuk	hambo	Civilian M	fearful	(not like in squad)	気のせいだろうな。
vo_eny_eny_	civilian_00_	investigate_end_02	vo_eny_eny_civilian_00_investigate_end_02	omuk	hambo	Civilian M	fearful	(not like in squad)	気のせい…だといいんだが。
vo_eny_eny_	civilian_00_	knockout_scream_00	vo_eny_eny_civilian_00_knockout_scream_00	omuk	hambo	Civilian M	pain	(sound) gets knocked out	
vo_eny_eny_	civilian_00_	knockout_scream_01	vo_eny_eny_civilian_00_knockout_scream_01	omuk	hambo	Civilian M	pain	(sound) gets knocked out	
vo_eny_eny_	civilian_00_	knockout_scream_02	vo_eny_eny_civilian_00_knockout_scream_02	omuk	hambo	Civilian M	pain	(sound) gets knocked out	
vo_eny_eny_	civilian_00_	make_oxwagondrive_00	vo_eny_eny_civilian_00_make_oxwagondrive_00	omuk		Civilian M		(sound) wagon driver drives ox onward	
vo_eny_eny_	civilian_00_	laugh_oxwagonhalt_00	vo_eny_eny_civilian_00_laugh_oxwagonhalt_00	omuk		Civilian M		(sound) wagon driver commands ox to halt	
vo_eny_eny_	civilian_00_	pickup_object_00	vo_eny_eny_civilian_00_pickup_object_00	omuk		Civilian M		(sound) picks up heavy object	
vo_eny_eny_	civilian_00_	regain_consciousness_00	vo_eny_eny_civilian_00_regain_consciousness_00	omuk	hambo	Civilian M	headache	knocked out, wakes up	あぅ…頭が…。
vo_eny_eny_	civilian_00_	regain_consciousness_01	vo_eny_eny_civilian_00_regain_consciousness_01	omuk	hambo	Civilian M	headache	knocked out, wakes up	イテッ。
vo_eny_eny_	civilian_00_	regain_consciousness_02	vo_eny_eny_civilian_00_regain_consciousness_02	omuk	hambo	Civilian M	afraid	knocked out, wakes up	何に襲われたんだ？
vo_eny_eny_	civilian_00_	see_something_00	vo_eny_eny_civilian_00_see_something_00	omuk	hambo	Civilian M	curious	sees something strange	何だ？
vo_eny_eny_	civilian_00_	see_something_01	vo_eny_eny_civilian_00_see_something_01	omuk	hambo	Civilian M	curious	sees something strange	はぁ？
vo_eny_eny_	civilian_00_	see_something_02	vo_eny_eny_civilian_00_see_something_02	omuk	hambo	Civilian M	curious	sees something strange	何かあるぞ…。
vo_eny_eny_	civilian_00_	skill_tanuki_done_00	vo_eny_eny_civilian_00_skill_tanuki_done_00	omuk	hambo	Civilian M	back to work	stops watching tanuki	仕事に戻らないと。
vo_eny_eny_	civilian_00_	skill_tanuki_done_01	vo_eny_eny_civilian_00_skill_tanuki_done_01	omuk	hambo	Civilian M	apologetic	stops watching tanuki	悪いが何もないんだ。
vo_eny_eny_	civilian_00_	skill_tanuki_done_02	vo_eny_eny_civilian_00_skill_tanuki_done_02	omuk	hambo	Civilian M	back to work	stops watching tanuki	もうおしまいだ。仕事しないとな。
vo_eny_eny_	civilian_00_	skill_tanuki_runaway_00	vo_eny_eny_civilian_00_skill_tanuki_runaway_00	omuk	hambo	Civilian M	goodbye	tanuki runs away	さっさと行けよ。
vo_eny_eny_	civilian_00_	skill_tanuki_runaway_01	vo_eny_eny_civilian_00_skill_tanuki_runaway_01	omuk	hambo	Civilian M	annoyed	tanuki runs away	そうだ、シッシッ。
vo_eny_eny_	civilian_00_	skill_tanuki_runaway_02	vo_eny_eny_civilian_00_skill_tanuki_runaway_02	omuk	hambo	Civilian M	back to work	tanuki runs away	行ったな。さぁ、仕事仕事。
vo_eny_eny_	civilian_00_	talk_geisha_00	vo_eny_eny_civilian_00_talk_geisha_00	omuk		Civilian M	neutral	is approached by Geisha (Excuse me …)	何だ？
vo_eny_eny_	civilian_00_	talk_geisha_01	vo_eny_eny_civilian_00_talk_geisha_01	omuk		Civilian M	friendly	is approached by Geisha (Excuse me …)	何だい？
vo_eny_eny_	civilian_00_	talk_geisha_02	vo_eny_eny_civilian_00_talk_geisha_02	omuk		Civilian M	shy	is approached by Geisha (Excuse me …)	あ…何でしょう？
vo_eny_eny_	civilian_00_	talk_geisha_03	vo_eny_eny_civilian_00_talk_geisha_03	omuk		Civilian M	friendly	is approached by Geisha (Excuse me …)	何か御用でも？
vo_eny_eny_	civilian_00_	talk_geisha_04	vo_eny_eny_civilian_00_talk_geisha_04	omuk		Civilian M	neutral	is approached by Geisha (Excuse me …)	うん？
vo_eny_eny_	civilian_00_	talk_geisha_leave_00	vo_eny_eny_civilian_00_talk_geisha_leave_00	omuk		Civilian M	charmed	"is left by Geisha
(I thank you. Farewell ...)"	あ…じゃあな。
vo_eny_eny_	civilian_00_	talk_geisha_leave_01	vo_eny_eny_civilian_00_talk_geisha_leave_01	omuk		Civilian M	friendly	"is left by Geisha
(I thank you. Farewell ...)"	気にしないでください。
vo_eny_eny_	civilian_00_	talk_geisha_leave_02	vo_eny_eny_civilian_00_talk_geisha_leave_02	omuk		Civilian M	friendly	"is left by Geisha
(I thank you. Farewell ...)"	いいってことですよ。
vo_eny_eny_	civilian_00_	talk_geisha_leave_03	vo_eny_eny_civilian_00_talk_geisha_leave_03	omuk		Civilian M	disappointed	"is left by Geisha
(I thank you. Farewell ...)"	まぁ、いいか。
vo_eny_eny_	civilian_00_	talk_geisha_leave_04	vo_eny_eny_civilian_00_talk_geisha_leave_04	omuk		Civilian M	friendly	"is left by Geisha
(I thank you. Farewell ...)"	では、失礼。
vo_gothic_gothic_	civilian_00_	talk_idle_00	vo_gothic_gothic_civilian_00_talk_idle_00	omuk		Civilian M	relaxed	(sound) humming tune	
vo_gothic_gothic_	civilian_00_	talk_idle_01	vo_gothic_gothic_civilian_00_talk_idle_01	omuk		Civilian M		(sound) sneeze	
vo_gothic_gothic_	civilian_00_	talk_idle_02	vo_gothic_gothic_civilian_00_talk_idle_02	omuk		Civilian M	surprised	to himself, slight mumbling	えぇ！
vo_gothic_gothic_	civilian_00_	talk_idle_03	vo_gothic_gothic_civilian_00_talk_idle_03	omuk		Civilian M	surprised	to himself, slight mumbling	あぁ！
vo_gothic_gothic_	civilian_00_	talk_idle_04	vo_gothic_gothic_civilian_00_talk_idle_04	omuk		Civilian M	in thought	to himself, slight mumbling	ふ～ん。
vo_gothic_gothic_	civilian_00_	talk_idle_05	vo_gothic_gothic_civilian_00_talk_idle_05	omuk		Civilian M	in thought	to himself, slight mumbling	あ、はい。
vo_gothic_gothic_	civilian_00_	talk_idle_06	vo_gothic_gothic_civilian_00_talk_idle_06	omuk		Civilian M	relaxed	long exhale	ハァ…。
vo_gothic_gothic_	civilian_00_	talk_idle_afraid_00	vo_gothic_gothic_civilian_00_talk_idle_afraid_00	omuk		Civilian M	afraid	weak, helpless	ダメだ…！
vo_gothic_gothic_	civilian_00_	talk_idle_afraid_01	vo_gothic_gothic_civilian_00_talk_idle_afraid_01	omuk		Civilian M	afraid	weak, helpless	なんで…。
vo_gothic_gothic_	civilian_00_	talk_idle_afraid_02	vo_gothic_gothic_civilian_00_talk_idle_afraid_02	omuk		Civilian M	afraid	weak, helpless	頼むぜ…。
vo_gothic_gothic_	civilian_00_	talk_idle_afraid_03	vo_gothic_gothic_civilian_00_talk_idle_afraid_03	omuk		Civilian M	afraid	weak, helpless	助けてくれ…。
vo_gothic_gothic_	civilian_00_	talk_idle_afraid_04	vo_gothic_gothic_civilian_00_talk_idle_afraid_04	omuk		Civilian M	afraid	weak, helpless	誰か…。
vo_gothic_gothic_	civilian_00_	talk_idle_night_00	vo_gothic_gothic_civilian_00_talk_idle_night_00	omuk		Civilian M	tired	mumbling	おお、酒だ。
vo_gothic_gothic_	civilian_00_	talk_idle_night_01	vo_gothic_gothic_civilian_00_talk_idle_night_01	omuk		Civilian M	tired	mumbling	一日中起きてたからよ。
vo_gothic_gothic_	civilian_00_	talk_idle_night_02	vo_gothic_gothic_civilian_00_talk_idle_night_02	omuk		Civilian M	tired	mumbling	夜は真っ暗ってか。
vo_gothic_gothic_	civilian_00_	talk_idle_night_03	vo_gothic_gothic_civilian_00_talk_idle_night_03	omuk		Civilian M	tired	(sound) short yawn	
vo_gothic_gothic_	civilian_00_	talk_idle_night_04	vo_gothic_gothic_civilian_00_talk_idle_night_04	omuk		Civilian M	tired	(sound) longer yawn	
vo_gothic_gothic_	civilian_00_	talk_idle_snow_00	vo_gothic_gothic_civilian_00_talk_idle_snow_00	omuk		Civilian M	cold	mumbling	雪だな。
vo_gothic_gothic_	civilian_00_	talk_idle_snow_01	vo_gothic_gothic_civilian_00_talk_idle_snow_01	omuk		Civilian M	cold	mumbling	すげぇ寒いな。
vo_gothic_gothic_	civilian_00_	talk_idle_snow_02	vo_gothic_gothic_civilian_00_talk_idle_snow_02	omuk		Civilian M	cold	mumbling	さっぶ。
vo_gothic_gothic_	civilian_00_	talk_npc_00	vo_gothic_gothic_civilian_00_talk_npc_00	omuk		Civilian M	dismissive	dialog without topic	俺には関係ないぜ。
vo_gothic_gothic_	civilian_00_	talk_npc_01	vo_gothic_gothic_civilian_00_talk_npc_01	omuk		Civilian M	aggree	dialog without topic	そりゃそうだな。
vo_gothic_gothic_	civilian_00_	talk_npc_02	vo_gothic_gothic_civilian_00_talk_npc_02	omuk		Civilian M	dismissive	dialog without topic	何でもかんでも信じちゃいけないぜ。
vo_gothic_gothic_	civilian_00_	talk_npc_03	vo_gothic_gothic_civilian_00_talk_npc_03	omuk		Civilian M	disagree	dialog without topic	俺が聞いたのはその反対だけどなぁ。
vo_gothic_gothic_	civilian_00_	talk_npc_04	vo_gothic_gothic_civilian_00_talk_npc_04	omuk		Civilian M	aggree	dialog without topic	ずっとそうだったからな。
vo_gothic_gothic_	civilian_00_	talk_npc_05	vo_gothic_gothic_civilian_00_talk_npc_05	omuk		Civilian M	dismissive	dialog without topic	奴はバカだぜ。奴の言うことなんか聞くなよ。
vo_gothic_gothic_	civilian_00_	talk_npc_06	vo_gothic_gothic_civilian_00_talk_npc_06	omuk		Civilian M	aggree	dialog without topic	俺もそう思うぜ。
vo_gothic_gothic_	civilian_00_	talk_npc_07	vo_gothic_gothic_civilian_00_talk_npc_07	omuk		Civilian M	anxious	dialog without topic	口には気を付けろよ。
vo_gothic_gothic_	civilian_00_	talk_npc_08	vo_gothic_gothic_civilian_00_talk_npc_08	omuk		Civilian M	concerned	dialog without topic	大変な話だぜ。
vo_gothic_gothic_	civilian_00_	talk_npc_09	vo_gothic_gothic_civilian_00_talk_npc_09	omuk		Civilian M	unconcerned	dialog without topic	そのうち皆忘れるさ。
vo_gothic_gothic_	civilian_00_	talk_npc_10	vo_gothic_gothic_civilian_00_talk_npc_10	omuk		Civilian M	afraid	dialog without topic	少なくとも俺が聞いたのはそういうことだ。
vo_gothic_gothic_	civilian_00_	talk_npc_11	vo_gothic_gothic_civilian_00_talk_npc_11	omuk		Civilian M	afraid	dialog without topic	シーッ。大きな声で言うなよ。
vo_gothic_gothic_	civilian_00_	talk_npc_12	vo_gothic_gothic_civilian_00_talk_npc_12	omuk		Civilian M	afraid	dialog without topic	絶対誰にも言うんじゃないぞ？
vo_gothic_gothic_	civilian_00_	talk_npc_13	vo_gothic_gothic_civilian_00_talk_npc_13	omuk		Civilian M	afraid	dialog without topic	なんであんなことしたんだ？
vo_gothic_gothic_	civilian_00_	talk_npc_14	vo_gothic_gothic_civilian_00_talk_npc_14	omuk		Civilian M	afraid	dialog without topic	ああ、でもなんでだよ？
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_00	vo_gothic_gothic_civilian_00_talk_npc_confirm_00	omuk		Civilian M	submissive	receives orders	仰せの通りに。
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_01	vo_gothic_gothic_civilian_00_talk_npc_confirm_01	omuk		Civilian M	submissive	receives orders	承知いたしました。
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_02	vo_gothic_gothic_civilian_00_talk_npc_confirm_02	omuk		Civilian M	submissive	receives orders	もちろんですよ。
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_03	vo_gothic_gothic_civilian_00_talk_npc_confirm_03	omuk		Civilian M	submissive	receives orders	分かりました。
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_04	vo_gothic_gothic_civilian_00_talk_npc_confirm_04	omuk		Civilian M	submissive	receives orders	御意。
vo_gothic_gothic_	civilian_00_	talk_npc_confirm_05	vo_gothic_gothic_civilian_00_talk_npc_confirm_05	omuk		Civilian M	submissive	receives orders	はい、承知しました。
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_00	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_00	omuk		Civilian M	submissive	receives orders	暗くなったな
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_01	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_01	omuk		Civilian M	submissive	receives orders	本当かい、将軍の息子が殺されたってのは？
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_02	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_02	omuk		Civilian M	submissive	receives orders	外にいるのは危険だ。
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_03	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_03	omuk		Civilian M	submissive	receives orders	将軍は京都へ向かっているってきいたぞ
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_04	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_04	omuk		Civilian M	submissive	receives orders	殺した犯人達を探しているんだ。
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_05	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_05	omuk		Civilian M	submissive	receives orders	昇大名の息子がここにいるって知らないのか
vo_gothic_gothic_	civilian_00_	talk_npc_bathhouse_gossip_06	vo_gothic_gothic_civilian_00_talk_npc_bathhouse_gossip_06	omuk		Civilian M	submissive	receives orders	注意しろ、暗い小道は近づくなよ
vo_eny_eny_	civilian_00_	urinate_00	vo_eny_eny_civilian_00_urinate_00	omuk		Civilian M		(sound) takes a piss, relieved sigh	
vo_eny_eny_	civilian_00_	whimper_00	vo_eny_eny_civilian_00_whimper_00	omuk		Civilian M		(sound) fearful whimper	
