2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_eny_eny_	brogun_	detect_unconscious_female_02	vo_eny_eny_brogun_detect_unconscious_female_02	omuk		Brogun	displeased	sees unconcious person	気を失っているぞ。
vo_eny_eny_	brogun_	detect_unconscious_female_03	vo_eny_eny_brogun_detect_unconscious_female_03	omuk		Brogun	displeased	sees unconcious person	襲われたようだな。
vo_eny_eny_	brogun_	detect_unconscious_male_00	vo_eny_eny_brogun_detect_unconscious_male_00	omuk		Brogun	displeased	sees unconcious person	痛手を負っているようだ。
vo_eny_eny_	brogun_	detect_unconscious_male_01	vo_eny_eny_brogun_detect_unconscious_male_01	omuk		Brogun	displeased	sees unconcious person	気を失っているな。
vo_eny_eny_	brogun_	detect_unconscious_male_02	vo_eny_eny_brogun_detect_unconscious_male_02	omuk		Brogun	displeased	sees unconcious person	襲われたのか…。
vo_eny_eny_	brogun_	detect_unconscious_neutral_01	vo_eny_eny_brogun_detect_unconscious_neutral_01	omuk	hambo	Brogun	displeased	sees unconcious person	お主、無事か？
vo_eny_eny_	brogun_	detect_unconscious_neutral_02	vo_eny_eny_brogun_detect_unconscious_neutral_02	omuk	hambo	Brogun	displeased	sees unconcious person	何が起こったのだ？
vo_eny_eny_	brogun_	detect_unconscious_neutral_03	vo_eny_eny_brogun_detect_unconscious_neutral_03	omuk	hambo	Brogun	displeased	sees unconcious person	なぜ倒れていたんだ？
vo_eny_eny_	brogun_	friend_wakeup_00	vo_eny_eny_brogun_friend_wakeup_00	omuk	hambo	Brogun	annoyed	wakes unconcious person	目を覚ますのだ！
vo_eny_eny_	brogun_	friend_wakeup_01	vo_eny_eny_brogun_friend_wakeup_01	omuk	hambo	Brogun	annoyed	wakes unconcious person	任務に戻れ！
vo_eny_eny_	brogun_	friend_wakeup_02	vo_eny_eny_brogun_friend_wakeup_02	omuk	hambo	Brogun	annoyed	wakes unconcious person	立つんだ！
vo_eny_eny_	brogun_	hear_noise_00	vo_eny_eny_brogun_hear_noise_00	omuk	hambo	Brogun	calm	hears strange noise	フム…。
vo_eny_eny_	brogun_	hear_noise_01	vo_eny_eny_brogun_hear_noise_01	omuk	hambo	Brogun	calm	hears strange noise	今のは何だ？
vo_eny_eny_	brogun_	hear_noise_02	vo_eny_eny_brogun_hear_noise_02	omuk	hambo	Brogun	calm	hears strange noise	おかしな音だな…。
vo_eny_eny_	brogun_	hear_noise_directhit_00	vo_eny_eny_brogun_hear_noise_directhit_00	omuk		Brogun	calm	is hit by stone	何があたったのだ？！
vo_eny_eny_	brogun_	hear_noise_directhit_01	vo_eny_eny_brogun_hear_noise_directhit_01	omuk		Brogun	calm	is hit by stone	何かの冗談か…。
vo_eny_eny_	brogun_	hear_noise_directhit_02	vo_eny_eny_brogun_hear_noise_directhit_02	omuk		Brogun	calm	is hit by stone	愚かな…。
vo_eny_eny_	brogun_	hear_noise_gunshot_00	vo_eny_eny_brogun_hear_noise_gunshot_00	omuk		Brogun	commanding	hears player gunshot	戦闘だ！準備するのだ！
vo_eny_eny_	brogun_	hear_noise_gunshot_01	vo_eny_eny_brogun_hear_noise_gunshot_01	omuk		Brogun	commanding	hears player gunshot	今のは我らの銃声ではないぞ！
vo_eny_eny_	brogun_	hear_noise_human_00	vo_eny_eny_brogun_hear_noise_human_00	omuk	hambo	Brogun	calm	hears human noise	誰かいるのか？
vo_eny_eny_	brogun_	hear_noise_human_01	vo_eny_eny_brogun_hear_noise_human_01	omuk	hambo	Brogun	commanding	hears human noise	出てくるのだ！
vo_eny_eny_	brogun_	hear_noise_human_02	vo_eny_eny_brogun_hear_noise_human_02	omuk	hambo	Brogun	commanding	hears human noise	隠れても無駄だ！
vo_eny_eny_	brogun_	hear_noise_too_much_00	vo_eny_eny_brogun_hear_noise_too_much_00	omuk	hambo	Brogun	annoyed	irritated by a continuous string of strange noises	うるさいぞ！
vo_eny_eny_	brogun_	hear_noise_too_much_01	vo_eny_eny_brogun_hear_noise_too_much_01	omuk	hambo	Brogun	annoyed	irritated by a continuous string of strange noises	何の冗談だ？
vo_eny_eny_	brogun_	hear_noise_too_much_02	vo_eny_eny_brogun_hear_noise_too_much_02	omuk	hambo	Brogun	annoyed	irritated by a continuous string of strange noises	時間の無駄だな。
vo_eny_eny_	brogun_	knockout_scream_00	vo_eny_eny_brogun_knockout_scream_00	omuk	hambo	Brogun	pain	(sound) gets knocked out	
vo_eny_eny_	brogun_	knockout_scream_01	vo_eny_eny_brogun_knockout_scream_01	omuk	hambo	Brogun	pain	(sound) gets knocked out	
vo_eny_eny_	brogun_	knockout_scream_02	vo_eny_eny_brogun_knockout_scream_02	omuk	hambo	Brogun	pain	(sound) gets knocked out	
vo_eny_eny_	brogun_	regain_consciousness_00	vo_eny_eny_brogun_regain_consciousness_00	omuk	hambo	Brogun	contempt	knocked out, wakes up	うぐ…からかうでない。
vo_eny_eny_	brogun_	regain_consciousness_01	vo_eny_eny_brogun_regain_consciousness_01	omuk	hambo	Brogun	contempt	knocked out, wakes up	とどめをしたらどうだ？
vo_eny_eny_	brogun_	regain_consciousness_02	vo_eny_eny_brogun_regain_consciousness_02	omuk	hambo	Brogun	contempt	knocked out, wakes up	仁義も何もないな…。
vo_eny_eny_	brogun_	see_something_00	vo_eny_eny_brogun_see_something_00	omuk	hambo	Brogun	calm	sees something strange	何だ？
vo_eny_eny_	brogun_	see_something_01	vo_eny_eny_brogun_see_something_01	omuk	hambo	Brogun	calm	sees something strange	フム…。
vo_eny_eny_	brogun_	see_something_02	vo_eny_eny_brogun_see_something_02	omuk	hambo	Brogun	calm	sees something strange	何かあるぞ…。
vo_eny_eny_	brogun_	easteregg_00	vo_eny_eny_brogun_easteregg_00	omuk		Brogun		"quote from the movie Shogun Assassin

https://www.youtube.com/watch?v=0JK3E6s-zQ8&feature=youtu.be&t=4m4s"	お主の技術は素晴らしい…。
vo_eny_eny_	brogun_	easteregg_01	vo_eny_eny_brogun_easteregg_01	omuk		Brogun		quote from the movie Shogun Assassin 	首に切りつけると、悲し気な冬の風の音がすると言う。
vo_eny_eny_	brogun_	easteregg_02	vo_eny_eny_brogun_easteregg_02	omuk		Brogun		quote from the movie Shogun Assassin 	その音を耳にするため、いつかはそのような切り方をしてみたいと思っていた。
vo_eny_eny_	brogun_	easteregg_03	vo_eny_eny_brogun_easteregg_03	omuk		Brogun		quote from the movie Shogun Assassin 	自分の身にそれが起きるとは…。
									
									WORDCOUNT EN:
