lvl,sec,voen,vojp,s,en,cn,jp
18,252,vocs_over_over_monastery2_escape3tra_n00,vocs_monastery2_escape3tra_n00_jp,TRAPPER,Quickly! Aiko-san and Mugen-san need us!,快点儿！快去救爱子姐和无限大哥！,急がないと！愛琥さんと武源さんが。
18,253,vocs_over_over_monastery2_escape3alc_n00,vocs_monastery2_escape3alc_n00_jp,ALCHEMIST,Twice now I had to escape a prison on this mountain.,这是我第二次从这座山上越狱了。,この山で脱出するのはこれで二度目じゃな。
18,254,vocs_over_over_monastery2_statues_n00,vocs_monastery2_statues_n00_jp,ALCHEMIST,"Hmm, I just remembered. The crane statues here open secret passages.",嗯，我还记得，这里的仙鹤雕像能开启密道。,うーむ、覚えておる。この鶴の像は隠れた道が開く。
18,254,vocs_over_over_monastery2_statues_n01,vocs_monastery2_statues_n01_jp,NINJA,"Hope this isn't one of your jokes, old man.",希望这次你不是在开玩笑，老爷子。,いつもの冗談じゃないといいぜ、爺さん。
18,254,vocs_over_over_monastery2_statues_n02,vocs_monastery2_statues_n02_jp,TRAPPER,"How do you know, Takuma-sensei?",你怎么知道的，琢磨师父？,どうして、わかるの、巧磨先生？
18,254,vocs_over_over_monastery2_statues_n03,vocs_monastery2_statues_n03_jp,ALCHEMIST,Just keep it in mind. We need every advantage we can get now.,你们只管记住就好。现在必须利用一切有利条件。,覚えといてくれ。できる限りの手が必要じゃ。
18,255,vocs_over_over_monastery2_findgeisha_n00,vocs_monastery2_findgeisha_n00_jp,NINJA,Better find Aiko fast.,最好快点找到爱子。,先に愛琥を探した方がいいな。
18,255,vocs_over_over_monastery2_findgeisha_n01,vocs_monastery2_findgeisha_n01_jp,TRAPPER,Aiko-san. We're coming!,爱子姐，我们来了！,愛琥さん愛琥さん。今行くから！
18,255,vocs_over_over_monastery2_findgeisha_n02,vocs_monastery2_findgeisha_n02_jp,ALCHEMIST,Aiko-san needs us.,爱子小姐，我们来了。,愛琥さん、ワシらがおるぞ。
18,256,vo_hint_hint_monastery2_guards1_n00,vo_monastery2_guards1_n00_jp,ENEMY,Look at her. Have you ever seen such beauty?,看看她，你见过这么美的人儿吗？,見ろ。このような美貌をみたことがあるか。
18,256,vo_hint_hint_monastery2_guards1_n01,vo_monastery2_guards1_n01_jp,STATIC,"We should draw lots to see who will have her first, or it will end in a fight again.",应该抽签决定谁先和她那啥，要不又得打起来。,くじ引きで誰が一番か決めるべきだ、また喧嘩になる。
18,256,vo_hint_hint_monastery2_guards1_n02,vo_monastery2_guards1_n02_jp,GEISHA,"Touch me, and you will die a slow, agonizing death.",敢碰我的人，都会受漫长痛苦折磨而死哦。,触ってみなさい、ゆっくり、苦しんで死ぬことになるわ。
18,256,vo_hint_hint_monastery2_guards1_n03,vo_monastery2_guards1_n03_jp,ENEMY,Do you think there's poison in her body? I heard stories once …,她不会身上带毒吧？我听过这种传闻……,体に毒があるのではないか？そういう話を聞いたことがある…。
18,256,vo_hint_hint_monastery2_guards1_n04,vo_monastery2_guards1_n04_jp,STATIC,That's what they are just stories. You can't have poison in your body ... can you?,传闻而已吧。身上怎么可能带毒……对吧？,そんなのただの作り話だろ。体に毒を隠すなどできるはずが…できるのか？
18,256,vo_hint_hint_monastery2_guards1_n05,vo_monastery2_guards1_n05_jp,GEISHA,"You will know soon, if one of you is fool enough to find out.",你们哪个蠢材敢来试试的话，不就知道了么。,見つけられるほどの馬鹿かどうかすぐに分かるわ。
18,256,vo_hint_hint_monastery2_guards1_n06,vo_monastery2_guards1_n06_jp,STATIC,"Let's just stick to questions, for now.",那咱们还是先审问吧。,よし、今は尋問をするとしよう。
18,257,vocs_over_over_monastery2_freegeisha_n00,vocs_monastery2_freegeisha_n00_jp,NINJA,Anything hurt?,还好吧?,怪我は？
18,257,vocs_over_over_monastery2_freegeisha_n01,vocs_monastery2_freegeisha_n01_jp,TRAPPER,Aiko-san! Did they hurt you?,爱子姐!他们没伤到你吧?,愛琥さん！愛琥さん！何かされなかった？
18,257,vocs_over_over_monastery2_freegeisha_n02,vocs_monastery2_freegeisha_n02_jp,ALCHEMIST,"Hmm, any injuries, Aiko-san?",唔，没受伤吧，爱子小姐?,うーむ、怪我はないか、愛琥さん？
18,257,vocs_over_over_monastery2_freegeisha_n03,vocs_monastery2_freegeisha_n03_jp,GEISHA,"I'm fine. We must find Mugen, quickly!",我没事。去找无限大哥吧，快！,大丈夫よ。武源さんを見つけましょう、すぐに！
18,258,vo_hint_hint_monastery2_guards2_n00,vo_monastery2_guards2_n00_jp,ENEMY,Where did she go?,她去哪啦?,女はどこへ逃げた。
18,258,vo_hint_hint_monastery2_guards2_n01,vo_monastery2_guards2_n01_jp,STATIC,We have to find her! Search the area!,必须找到她！快去附近搜！,女をみつけるぞ！辺りを探せ！
18,259,vocs_over_over_monastery2_trap_n00,vocs_monastery2_trap_n00_jp,TRAPPER,"Hush, little trap. Did they hurt you?",嘘，欢迎回来，他们伤到你了没?,しーっ、おかえり。何かされなかった？
18,260,vocs_over_over_monastery2_gunnin_n00,vocs_monastery2_gunnin_n00_jp,NINJA,Better than nothing. Where'd they put my weapons?,总比什么都没有强。我的武器到底藏到哪了？,何もないよりはいい。俺の武器をどこへおきやがった。
18,261,vocs_over_over_monastery2_guntra_n00,vocs_monastery2_guntra_n00_jp,TRAPPER,"… take it, stupid.",……我收下了。,…もらおう。
18,262,vocs_over_over_monastery2_gunalc_n00,vocs_monastery2_gunalc_n00_jp,ALCHEMIST,"Hmm, every bit counts.",嗯，说不定会用上呢。,うーむ、なんでも役にはたつはずじゃ。
18,263,vocs_over_over_monastery2_gungei_n00,vocs_monastery2_gungei_n00_jp,GEISHA,Good. Let us move on.,很好。继续行动。,いいわね。進みましょう。
18,264,vo_hint_hint_monastery2_abuse1_n00,vo_monastery2_abuse1_n00_jp,CIVILIAN M,You cannot do this!,不能这么做！,いけませぬ。
18,264,vo_hint_hint_monastery2_abuse1_n01,vo_monastery2_abuse1_n01_jp,ENEMY,We will do as we please.,我们想干嘛就干嘛。,したいようにさせてもらう。
18,264,vo_hint_hint_monastery2_abuse1_n02,vo_monastery2_abuse1_n02_jp,CIVILIAN M,They have done you no wrong!,她们又没做错事！,何もしていないではありませんか。
18,264,vo_hint_hint_monastery2_abuse1_n03,vo_monastery2_abuse1_n03_jp,ENEMY,What do I care?,关我屁事？,関係ない。
18,264,vo_hint_hint_monastery2_abuse1_n04,vo_monastery2_abuse1_n04_jp,CIVILIAN M,I beg you … Please.,我求求你……拜托了。,お願いだ…たのむ。
18,264,vo_hint_hint_monastery2_abuse1_n05,vo_monastery2_abuse1_n05_jp,ENEMY,You can beg all you want.,你想求就求呗。,好きなだけ祈るがいい。
18,264,vo_hint_hint_monastery2_abuse1_n06,vo_monastery2_abuse1_n06_jp,CIVILIAN M,I … I will not let you touch them …,我……我不会让你碰她们……,ふ、触れさせるわけには…。
18,264,vo_hint_hint_monastery2_abuse1_n07,vo_monastery2_abuse1_n07_jp,ENEMY,Teh … who are you to stop me?,嘁……就凭你也敢拦我？,ちぃ…誰を止めようとしているんだ？
18,265,vocs_over_over_monastery2_reunionnin_n00,vocs_monastery2_reunionnin_n00_jp,NINJA,Mugen!,无限！,武源！
18,265,vocs_over_over_monastery2_reunionnin_n01,vocs_monastery2_reunionnin_n01_jp,WARRIOR,No … Ryūnosuke …,不……龙之介……,駄目だ…龍之介様…。
18,265,vocs_over_over_monastery2_reunionnin_n02,vocs_monastery2_reunionnin_n02_jp,NINJA,Hrm … have to get the others …,嗯……得让其他人也都过来……,うーむ…他の皆をここへ…。
18,266,vocs_over_over_monastery2_reuniontra_n00,vocs_monastery2_reuniontra_n00_jp,TRAPPER,Master Samurai!,武士大哥！,お侍さん。
18,266,vocs_over_over_monastery2_reuniontra_n01,vocs_monastery2_reuniontra_n01_jp,WARRIOR,Forgive me … forgive me …,对不起……对不起……,すまない…すまない…。
18,266,vocs_over_over_monastery2_reuniontra_n02,vocs_monastery2_reuniontra_n02_jp,TRAPPER,What's wrong with you …,你怎么了……,どうしたの…。
18,267,vocs_over_over_monastery2_reuniongei_n00,vocs_monastery2_reuniongei_n00_jp,GEISHA,My love!,无限大哥！,武源様！
18,267,vocs_over_over_monastery2_reuniongei_n01,vocs_monastery2_reuniongei_n01_jp,WARRIOR,I failed you … I'm sorry …,我失败了……对不起……,失敗した…すまぬ…。
18,267,vocs_over_over_monastery2_reuniongei_n02,vocs_monastery2_reuniongei_n02_jp,GEISHA,He is not thinking clearly. We need the others here.,他现在头脑不清楚。得把其他人都找来。,しっかり考えられないみたいね。他の皆もここへ呼ばないと。
18,268,vocs_over_over_monastery2_reunionalc_n00,vocs_monastery2_reunionalc_n00_jp,ALCHEMIST,Mugen-san …,无限啊……,武源…。
18,268,vocs_over_over_monastery2_reunionalc_n01,vocs_monastery2_reunionalc_n01_jp,WARRIOR,Impossible … why …,不可能……为什么……,そんな…どうして…。
18,268,vocs_over_over_monastery2_reunionalc_n02,vocs_monastery2_reunionalc_n02_jp,ALCHEMIST,He is trapped in his own mind. We must gather everyone here.,他现在思绪混乱。必须把所有人都找来。,自身の心に支配されておる。他の衆を呼ばんとな。
18,269,vocs_over_over_monastery2_seppuku_n00,vocs_monastery2_seppuku_n00_jp,WARRIOR,You … you are all still alive …,你们……大家都还活着……,お前…まだ生きているのか。
18,269,vocs_over_over_monastery2_seppuku_n01,vocs_monastery2_seppuku_n01_jp,GEISHA,My love what happened to the Shogun's son? Did Noboru kill him?,无限大哥，龙之介大人怎么了？是昇杀了他吗？,武源様、龍之介様に何があったの？昇様が殺したの？
18,269,vocs_over_over_monastery2_seppuku_n02,vocs_monastery2_seppuku_n02_jp,WARRIOR,… his son did the deed.,……是他儿子杀的。,…その息子がやった。
18,269,vocs_over_over_monastery2_seppuku_n03,vocs_monastery2_seppuku_n03_jp,ALCHEMIST,So much darkness.,真是凄惨啊。,なんとも暗澹じゃの。
18,269,vocs_over_over_monastery2_seppuku_n04,vocs_monastery2_seppuku_n04_jp,NINJA,We'll make him pay for this! Come with us.,要让他血债血偿！我们走。,これを奴に償わせる。行くぞ。
18,269,vocs_over_over_monastery2_seppuku_n05,vocs_monastery2_seppuku_n05_jp,WARRIOR,I ... I can accompany you no longer.,我……不能再与你们同行了。,も…もう共には行けぬ。
18,269,vocs_over_over_monastery2_seppuku_n06,vocs_monastery2_seppuku_n06_jp,GEISHA,Mugen … ,无限大哥…… ,武源様…。
18,269,vocs_over_over_monastery2_seppuku_n07,vocs_monastery2_seppuku_n07_jp,WARRIOR,I have failed Ryūnosuke ... I have failed my Shogun … now I must beg your forgiveness as well.,我没能……没能保护龙之介大人……现在必须给大家一个交代。,龍之介様を…龍之介様を守れなかった。皆の許しを得ねばならぬ…。
18,269,vocs_over_over_monastery2_seppuku_n08,vocs_monastery2_seppuku_n08_jp,TRAPPER,What is he talking about?,这是在说什么呢？,何を言っているんですか？
18,269,vocs_over_over_monastery2_seppuku_n09,vocs_monastery2_seppuku_n09_jp,NINJA,When a samurai has been shamed ... he thinks he has to …,武士的名誉受辱之时……为了一雪前耻，只能……,侍が恥と知った時…無念を晴らそうとする…。
18,269,vocs_over_over_monastery2_seppuku_n10,vocs_monastery2_seppuku_n10_jp,TRAPPER,What?! No! Master samurai!,什么？！不要！武士大哥！,何？！駄目！お侍さん！
18,269,vocs_over_over_monastery2_seppuku_n11,vocs_monastery2_seppuku_n11_jp,ALCHEMIST,Yuki-chan …,友希姑娘……,雪ちゃん…。
18,269,vocs_over_over_monastery2_seppuku_n12,vocs_monastery2_seppuku_n12_jp,TRAPPER,No! We can't let him! I … I don't want him to die! ,不！不能不管！我……不想让他死！ ,駄目！させないわそんなの！あたし、死んでほしくない。
18,269,vocs_over_over_monastery2_seppuku_n13,vocs_monastery2_seppuku_n13_jp,ALCHEMIST,"We feel the same, Yuki-chan. But don't you see? To die like a samurai … it is the only thing left to him. We must show our respect, for we can do nothing else.",我们也不想啊，友希姑娘。但没有办法，用武士的方式死去……是留给他最后的尊严了。除了尊重他的选择我们也无能为力了。,ワシらも同じじゃよ、雪ちゃん。だがどうじゃ？侍らしく死ぬ…そのために残ったのはこれだけじゃ。敬意を見せる以外、ワシらができることはないんじゃ。
18,269,vocs_over_over_monastery2_seppuku_n14,vocs_monastery2_seppuku_n14_jp,GEISHA,… do you wish me to join you?,……让我陪你一起。,…私も武源様と一緒に。
18,269,vocs_over_over_monastery2_seppuku_n15,vocs_monastery2_seppuku_n15_jp,WARRIOR,My love … I would be honoured … but they need you most of all.,我的爱人……谢谢你……但大家还需要你。,愛しき人よ…ありがとう…。だが、皆がそなたを必要としている。
18,269,vocs_over_over_monastery2_seppuku_n16,vocs_monastery2_seppuku_n16_jp,GEISHA,"Then let me make you one final gift. A secret, meant only for you …",那让我送你最后一件礼物。一个只对你讲的秘密……,なら最後に贈り物よ。あなただけへの秘密よ…。
18,269,vocs_over_over_monastery2_seppuku_n17,vocs_monastery2_seppuku_n17_jp,WARRIOR,"… ah … something ends, something begins. It is as it should be.",……啊……这就是所谓的有终便有始么。世道本该如此。,…ああ…終わりあれば、始まりあり、か。然るべき時は来るか。
18,269,vocs_over_over_monastery2_seppuku_n18,vocs_monastery2_seppuku_n18_jp,GEISHA,Farewell … my love.,永别了……我的爱人。,さようなら、愛しき人…。
18,269,vocs_over_over_monastery2_seppuku_n19,vocs_monastery2_seppuku_n19_jp,WARRIOR,The time has come …,时辰已到……,時は満ちた…。
18,269,vocs_over_over_monastery2_seppuku_n20,vocs_monastery2_seppuku_n20_jp,NINJA,Mugen …,无限……,武源…。
18,269,vocs_over_over_monastery2_seppuku_n21,vocs_monastery2_seppuku_n21_jp,WARRIOR,Hayato-san?,隼人兄?,隼人殿？
18,269,vocs_over_over_monastery2_seppuku_n22,vocs_monastery2_seppuku_n22_jp,NINJA,"What you said …  I … I'm glad we met. It was an honour, fighting by your side.",要怎么说……我……很高兴能认识你。很荣幸能与您并肩战斗。,なんというか…俺は…俺はあんたと会えて嬉しかった。あんたの側で戦えたのは誇りだ。
18,269,vocs_over_over_monastery2_seppuku_n23,vocs_monastery2_seppuku_n23_jp,WARRIOR,"… likewise, Hayato-san. Farewell.",……我也一样，隼人兄。永别了。,…拙者も同じ気持ちだ、隼人殿。さらばだ。
