lvl,sec,voen,vojp,s,en,cn,jp
24,59,vocs_over_over_finalcastle_briefing_n15,vocs_finalcastle_briefing_n15_jp,GEISHA,We should also look for a disguise on the way.,顺便也给我找件伪装用的衣服。,途中で私たちの変装用の服も探さないとね。
24,59,vocs_over_over_finalcastle_briefing_n16,vocs_finalcastle_briefing_n16_jp,GEISHA,Very well.,好了。,いいでしょう。
24,59,vocs_over_over_finalcastle_briefing_n17,vocs_finalcastle_briefing_n17_jp,GEISHA,Let us meet the others halfway and enter the wells together. After that we will make further plans.,先在半路和他们会合后一起下井。然后再做进一步打算吧。,他の仲間とは途中で合流して井戸には一緒に入りましょう。そこから先は入ってから計画しましょう。
24,59,vocs_over_over_finalcastle_briefing_n17a,vocs_finalcastle_briefing_n17a_jp,NINJA,Let's meet the others halfway and use the wells together.,我们就在半路和他们会合后一起进入井里吧。,他の仲間とは途中で合流して井戸には一緒に入ろう。
24,59,vocs_over_over_finalcastle_briefing_n18,vocs_finalcastle_briefing_n18_jp,GEISHA,"Now, shall we begin?",那么，可以开始行动了吗？,さて、始めましょうか？
24,59,vocs_over_over_finalcastle_briefing_n19,vocs_finalcastle_briefing_n19_jp,TRAPPER,"Ready, Aiko-san!",我准备好了，爱子姐！,準備万端だよ、愛琥さん！
24,59,vocs_over_over_finalcastle_briefing_n20,vocs_finalcastle_briefing_n20_jp,ALCHEMIST,"Ready when you are, Hayato-san.",老夫已准备就绪，隼人。,ワシは準備できたぞ、隼人よ。
24,59,vocs_over_over_finalcastle_briefing_n21,vocs_finalcastle_briefing_n21_jp,NINJA,Right. Let's finish this.,好，争取速战速决。,よし。とっとと終わらせよう。
24,60,vocs_over_over_finalcastle_shootingrange_n00,vocs_finalcastle_shootingrange_n00_jp,NINJA,"Shooting practice, huh.",在练习打靶么。,射撃練習、ね。
24,60,vocs_over_over_finalcastle_shootingrange_n01,vocs_finalcastle_shootingrange_n01_jp,TRAPPER,Always shooting.,枪打个不停真讨厌。,いつも撃ちまくってる。
24,60,vocs_over_over_finalcastle_shootingrange_n02,vocs_finalcastle_shootingrange_n02_jp,GEISHA,The soldiers are training.,有士兵正在练枪法。,兵士達が訓練しているのよ。
24,60,vocs_over_over_finalcastle_shootingrange_n03,vocs_finalcastle_shootingrange_n03_jp,ALCHEMIST,"Who made those rifles? Heh, they're so loud, we could shoot their owners and no one would notice!",这些枪是谁造的？呵，枪声音未免也太大了，就算我们开枪也不会有人发现吧。,誰がこの小銃を作ったんじゃ？はあ、うるさくてかなわんわ。ここの持ち主を撃っても誰も気づかんぞい。
24,60,vocs_over_over_finalcastle_shootingrange_n04,vocs_finalcastle_shootingrange_n04_jp,TRAPPER,"Ooh, I get it!",噢，我明白了！,おー、分かった！
24,60,vocs_over_over_finalcastle_shootingrange_n05,vocs_finalcastle_shootingrange_n05_jp,GEISHA,"Yes, we could mask our shots with their own.",对，可以利用靶场的声音来掩盖我们的枪声。,ええ、私たちの発砲音をここの音と被せて隠せるわ。
24,60,vocs_over_over_finalcastle_shootingrange_n06,vocs_finalcastle_shootingrange_n06_jp,NINJA,"Hm, not a bad idea.",嗯，这主意不错。,ふむ、悪くない策だ。
24,61,vocs_over_over_finalcastle_meetup_n00,vocs_finalcastle_meetup_n00_jp,GEISHA,"Well now, it seems we're all present.",看来大家都到齐了。,さあて、皆揃ったみたいね。
24,61,vocs_over_over_finalcastle_meetup_n01,vocs_finalcastle_meetup_n01_jp,TRAPPER,"Wow, you look different Takuma-sensei!",哇，我都快认不出你了，琢磨师父！,わー、見違えたよ、巧磨先生！
24,61,vocs_over_over_finalcastle_meetup_n02,vocs_finalcastle_meetup_n02_jp,ALCHEMIST,"Believe me, Yuki-chan, I feel more alive than I have in years.",如你所见，友希姑娘，我这辈子还从来没体会过如此活力充沛的感觉。,まったくじゃ、雪ちゃん。今までで一番生きているという実感があるわい。
24,61,vocs_over_over_finalcastle_meetup_n03,vocs_finalcastle_meetup_n03_jp,NINJA,"You and me both, old man. Noboru won't know what hit him.",我也一样，老爷子。我要神不知鬼不觉地，让昇死无葬身之地。,俺もだぜ、爺さん。昇はなんで撃たれたかわからないまま死ぬだろう。
24,62,vo_hint_hint_finalcastle_oxen_n00,vo_finalcastle_oxen_n00_jp,SAMURAI,What?!,什么？！,何！？
24,62,vo_hint_hint_finalcastle_oxen_n01,vo_finalcastle_oxen_n01_jp,SAMURAI,How could this happen?!,怎么会发生这种事?,なぜこのようなことが！？
24,62,vo_hint_hint_finalcastle_oxen_n02,vo_finalcastle_oxen_n02_jp,SAMURAI,Imbecile!,蠢货！,馬鹿な！
24,62,vo_hint_hint_finalcastle_oxen_n03,vo_finalcastle_oxen_n03_jp,SAMURAI,Look at what you've done!,看你干的好事！,何てことをしてくれた！
24,62,vo_hint_hint_finalcastle_oxen_n04,vo_finalcastle_oxen_n04_jp,SAMURAI,How can you be so incompetent!,一无是处的废物！,何て無能な奴なんだお前は！
24,62,vo_hint_hint_finalcastle_oxen_n05,vo_finalcastle_oxen_n05_jp,SAMURAI,Lord Noboru will be displeased!,昇大人会发火的！,昇様がお怒りになるぞ！
24,62,vo_hint_hint_finalcastle_oxen_n06,vo_finalcastle_oxen_n06_jp,SAMURAI,This is outrageous.,这也太离谱了。,あきれた事態だ。
24,62,vo_hint_hint_finalcastle_oxen_n07,vo_finalcastle_oxen_n07_jp,SAMURAI,You and your stupid animal!,都怪你还有你那头蠢牛！,阿呆の飼い主に阿呆の畜生めが！
24,63,vo_hint_hint_finalcastle_cargo_n00,vo_finalcastle_cargo_n00_jp,SAMURAI,These stupid animals.,这帮畜生真蠢。,この阿呆の畜生どもが。
24,63,vo_hint_hint_finalcastle_cargo_n01,vo_finalcastle_cargo_n01_jp,SAMURAI,"Get it done, you hear me?",赶紧干完，听到没？,終わらせろよ、聞こえたのか？
24,63,vo_hint_hint_finalcastle_cargo_n02,vo_finalcastle_cargo_n02_jp,SAMURAI,No delays. Lord Noboru was clear.,昇大人有令，不得延误。,遅延はなしだ。昇様の命令は絶対だ。
24,63,vo_hint_hint_finalcastle_cargo_n03,vo_finalcastle_cargo_n03_jp,SAMURAI,Can't you load these wagons faster?,就不能给我装得快点吗？,もっと早く積めないのか？
24,63,vo_hint_hint_finalcastle_cargo_n04,vo_finalcastle_cargo_n04_jp,SAMURAI,We must leave before nightfall.,必须在天黑前出发。,暗くなる前に出発しなけりゃいけないんだ。
24,63,vo_hint_hint_finalcastle_cargo_n05,vo_finalcastle_cargo_n05_jp,SAMURAI,Move it! We are losing precious time.,快搬！别浪费时间！,急げ！時間がもったいないぞ。
24,64,vo_hint_hint_finalcastle_slackers_n00,vo_finalcastle_slackers_n00_jp,CIVILIAN M,He's coming!,他来了！,来るぞ！
24,64,vo_hint_hint_finalcastle_slackers_n01,vo_finalcastle_slackers_n01_jp,ENEMY,To your posts!,快回岗位！,持ち場につけ！
24,64,vo_hint_hint_finalcastle_slackers_n02,vo_finalcastle_slackers_n02_jp,SAMURAI,Everything in order?,一切正常吧？,異常はないか？
24,64,vo_hint_hint_finalcastle_slackers_n03,vo_finalcastle_slackers_n03_jp,SAMURAI,Hmm …,嗯……,ふーむ…。
24,64,vo_hint_hint_finalcastle_slackers_n04,vo_finalcastle_slackers_n04_jp,CIVILIAN M,He's gone.,他走了。,行ったぞ。
24,64,vo_hint_hint_finalcastle_slackers_n05,vo_finalcastle_slackers_n05_jp,SAMURAI,Finally.,终于走了。,やっとか。
24,64,vo_hint_hint_finalcastle_slackers_n06,vo_finalcastle_slackers_n06_jp,SAMURAI,"Hmm, what's going on?",嗯？在搞什么？,ふーむ、どうしたんだ？
24,65,vo_hint_hint_finalcastle_shooting1_n00,vo_finalcastle_shooting1_n00_jp,SAMURAI,Load!,装弹！,装填！
24,65,vo_hint_hint_finalcastle_shooting1_n01,vo_finalcastle_shooting1_n01_jp,SAMURAI,Take aim!,瞄准！,狙え！
24,65,vo_hint_hint_finalcastle_shooting1_n02,vo_finalcastle_shooting1_n02_jp,SAMURAI,Fire!,开火！,撃て！
24,65,vo_hint_hint_finalcastle_shooting1_n03,vo_finalcastle_shooting1_n03_jp,SAMURAI,Fire!,开火！,撃て！
24,65,vo_hint_hint_finalcastle_shooting1_n04,vo_finalcastle_shooting1_n04_jp,SAMURAI,Fire!,开火！,撃て！
24,65,vo_hint_hint_finalcastle_shooting1_n05,vo_finalcastle_shooting1_n05_jp,SAMURAI,Not fast enough.,太慢了。,遅い。
24,65,vo_hint_hint_finalcastle_shooting1_n06,vo_finalcastle_shooting1_n06_jp,SAMURAI,You are not master marksmen yet!,枪法都还不够准！,まだ射撃の達人ではない！
24,65,vo_hint_hint_finalcastle_shooting1_n07,vo_finalcastle_shooting1_n07_jp,SAMURAI,Your weapon is part of you!,要做到人枪合一！,お前の武器は体の一部だ！
24,65,vo_hint_hint_finalcastle_shooting1_n08,vo_finalcastle_shooting1_n08_jp,SAMURAI,"Aim true, for Lord Noboru!",打得准点！为了昇大人！,狙いを誤るな、昇様のために！
24,65,vo_hint_hint_finalcastle_shooting1_n09,vo_finalcastle_shooting1_n09_jp,SAMURAI,Again!,再来！,もう一度だ！
24,66,vo_hint_hint_finalcastle_shooting2_n00,vo_finalcastle_shooting2_n00_jp,SAMURAI,Lord Noboru!,昇大人！,昇様！
24,66,vo_hint_hint_finalcastle_shooting2_n01,vo_finalcastle_shooting2_n01_jp,BROGUN,I wish to observe your progress.,我来视察一下。,進捗具合を見に来た。
24,66,vo_hint_hint_finalcastle_shooting2_n02,vo_finalcastle_shooting2_n02_jp,SAMURAI,"Of course, Noboru-sama.",是，昇大人。,もちろんです、昇様。
24,66,vo_hint_hint_finalcastle_shooting2_n03,vo_finalcastle_shooting2_n03_jp,SAMURAI,Men! You have heard Lord Noboru!,士兵们！不要让昇大人失望！,皆の者！昇様の言葉が聞こえただろう！
24,66,vo_hint_hint_finalcastle_shooting2_n04,vo_finalcastle_shooting2_n04_jp,SAMURAI,Fire!,开火！,撃て！
24,66,vo_hint_hint_finalcastle_shooting2_n05,vo_finalcastle_shooting2_n05_jp,SAMURAI,Fire!,开火！,撃て！
24,66,vo_hint_hint_finalcastle_shooting2_n06,vo_finalcastle_shooting2_n06_jp,SAMURAI,Fire!,开火！,撃て！
24,66,vo_hint_hint_finalcastle_shooting2_n07,vo_finalcastle_shooting2_n07_jp,BROGUN,"Hm, very well. Continue.",嗯，很好。继续吧。,ふむ、よろしい。続けなさい。
24,66,vo_hint_hint_finalcastle_shooting2_n08,vo_finalcastle_shooting2_n08_jp,SAMURAI,You have heard your lord! Again!,都听到了吧！再来一次！,聞こえただろう！もう一度だ！
24,67,vocs_over_over_finalcastle_message_n00,vocs_finalcastle_message_n00_jp,GEISHA,Excellent. All here.,很好。大家都进来了。,素晴らしい。全員いるわね。
24,67,vocs_over_over_finalcastle_message_n00a,vocs_finalcastle_message_n00a_jp,NINJA,So far so good.,目前为止还算顺利。,今のところ順調だな。
24,67,vocs_over_over_finalcastle_message_n01,vocs_finalcastle_message_n01_jp,BROGUN,… very good. See that the men are prepared for my brother's return from Kyoto.,……很好。全军准备，我兄弟就快从京都返回了。,…よろしい。兵士どもは兄上の京都からの帰還に備えているようじゃな。
24,67,vocs_over_over_finalcastle_message_n02,vocs_finalcastle_message_n02_jp,SAMURAI,"Yes, Noboru-sama.",遵命，昇大人。,はい、昇様。
24,67,vocs_over_over_finalcastle_message_n03,vocs_finalcastle_message_n03_jp,OFFICER,Lord Noboru!,昇大人！,昇様！
24,67,vocs_over_over_finalcastle_message_n04,vocs_finalcastle_message_n04_jp,BROGUN,Why do you disturb us? Do you bring news of my son?,没看到我在谈正事吗？怎么，有我儿子消息了吗？,何故会話の邪魔をする？息子の居場所について何か分かったのか？
24,67,vocs_over_over_finalcastle_message_n05,vocs_finalcastle_message_n05_jp,OFFICER,A letter came. A message from our spies in Kyoto.,来信了。是京都的密探发回来的密信。,手紙が来ました。京都の我々の密偵からの文です。
24,67,vocs_over_over_finalcastle_message_n06,vocs_finalcastle_message_n06_jp,BROGUN,… this … how is this possible!,……这……怎么可能！,…これは…そんな馬鹿な！
24,67,vocs_over_over_finalcastle_message_n07,vocs_finalcastle_message_n07_jp,BROGUN,Tell the officers to double the guards. No one is to enter the keep. ,传令下去，把守卫人数加倍。任何人都不得进入天守阁。 ,士官達に見張りを二重にするように伝えよ。この天守閣には誰一人通すな。 
24,67,vocs_over_over_finalcastle_message_n08,vocs_finalcastle_message_n08_jp,BROGUN,If anyone tries they are to be killed.,违者，格杀勿论。,通ろうとするものは殺せ。
24,67,vocs_over_over_finalcastle_message_n09,vocs_finalcastle_message_n09_jp,SAMURAI,"Understood, Noboru-sama!",遵命，昇大人！,御意、昇様！
24,67,vocs_over_over_finalcastle_message_n10,vocs_finalcastle_message_n10_jp,BROGUN,My son … executed by my own brother. Is Mugen taking vengeance on me?,我的儿子……竟被我兄长处决了。这是无限在向我复仇吗？,余の息子が…兄上に処刑されただと。武源が我に復讐を？
24,67,vocs_over_over_finalcastle_message_n11,vocs_finalcastle_message_n11_jp,BROGUN,This changes everything.,这下一切都乱套了。,これで何もかも変わってしまった。
24,67,vocs_over_over_finalcastle_message_n12,vocs_finalcastle_message_n12_jp,BROGUN,I must think.,我得好好想想。,考えなければ。
24,68,vocs_over_over_finalcastle_keep_n00,vocs_finalcastle_keep_n00_jp,NINJA,Seems to me like the Shogun took his revenge already.,看来，将军已经开始复仇了。,どうやら上様は復讐を果たせたようだな。
24,68,vocs_over_over_finalcastle_keep_n01,vocs_finalcastle_keep_n01_jp,GEISHA,This complicates matters for us.,但对我们来说，任务难度又增加了。,私たちにとっては状況が複雑になってきたわ。
24,68,vocs_over_over_finalcastle_keep_n02,vocs_finalcastle_keep_n02_jp,TRAPPER,He's cowering like spider in a broken web.,他就像一只蜷缩在破网上的蜘蛛。,あいつ、巣が壊された蜘蛛みたいにうずくまってるよ。
24,68,vocs_over_over_finalcastle_keep_n03,vocs_finalcastle_keep_n03_jp,ALCHEMIST,"He may hide up there, yet he forgets that height is your specialty.",虽然他躲到了楼顶上，但他显然忘了登高正是你们的拿手好戏。,あんな高い所に隠れよるが、高さはお前さんの得意分野じゃと忘れとるようじゃな。
24,68,vocs_over_over_finalcastle_keep_n04,vocs_finalcastle_keep_n04_jp,NINJA,"What about you, old man?",那你呢，老爷子？,あんたはどうする、爺さん？
24,68,vocs_over_over_finalcastle_keep_n05,vocs_finalcastle_keep_n05_jp,ALCHEMIST,"You know me, Hayato-san. I always find my way to assist you.",你还不了解我么，隼人。我自有办法来协助你们。,ワシのことは知っとるじゃろう、隼人。ワシはいつもお主の役に立つ術を探し出せるぞ。
24,69,vocs_over_over_finalcastle_ascent_n00,vocs_finalcastle_ascent_n00_jp,NINJA,Damn. There must be way up there.,该死。不过肯定会有办法上去。,くそ。上につながる道があるはずだ。
24,69,vocs_over_over_finalcastle_ascent_n01,vocs_finalcastle_ascent_n01_jp,TRAPPER,So high! How will we get there?,这么高啊！要怎么上去呢？,すごく高ーい！どうやってあそこまでたどり着くの？
24,69,vocs_over_over_finalcastle_ascent_n02,vocs_finalcastle_ascent_n02_jp,GEISHA,We will have to improvise. There must be a way up.,随机应变吧。一定有路能上去。,機転を利かせて考えないと。何か手があるはずよ。
24,70,vocs_over_over_finalcastle_noalarm_n00,vocs_finalcastle_noalarm_n00_jp,NINJA,Nice view.,景色不错。,いい眺めだ。
24,70,vocs_over_over_finalcastle_noalarm_n01,vocs_finalcastle_noalarm_n01_jp,TRAPPER,It's really high!,真的好高啊！,とっても高いよ！
24,70,vocs_over_over_finalcastle_noalarm_n02,vocs_finalcastle_noalarm_n02_jp,GEISHA,"Noboru is on the top balcony. Right now he is exposed, but if he learns we are here, we will never reach him. We cannot let anyone raise the alarm!",昇就站在顶部的外侧走廊上。虽然他目前尚无防备，但如果让他有所察觉，就再也不可能有接近他的机会了。所以绝不能让任何人发出警报！,昇は最上階外側の回廊にいるわ。今は無防備だけど、私たちの存在がばれたら、手の届かない所に隠れてしまうわ。誰にも警報を鳴らさせてはだめよ！
24,70,vocs_over_over_finalcastle_noalarm_n03,vocs_finalcastle_noalarm_n03_jp,TRAPPER,Right. Be clever. Be fast.,对。我要更机灵点，更快点。,そうだね。賢く動いて。素早く動く。
24,70,vocs_over_over_finalcastle_noalarm_n04,vocs_finalcastle_noalarm_n04_jp,ALCHEMIST,"Hehe, I will watch over your ascent.",嘿嘿嘿，老夫会掩护你们爬上去的。,へへ、ワシはお前さんらが登るのを見守っておるよ。
24,70,vocs_over_over_finalcastle_noalarm_n05,vocs_finalcastle_noalarm_n05_jp,NINJA,Hope Noboru enjoys his final minutes.,就让他好好享受人生的最后几分钟吧。,昇が最期のひと時を楽しんでいればいいな。
24,71,vocs_over_over_finalcastle_fail_n00,vocs_finalcastle_fail_n00_jp,BROGUN,Fools! Your carelessness will cost you dearly!,这帮蠢货！这就是所谓一着不慎满盘皆输吧！,愚か者どもめが！貴様らの不注意のツケがまわったのじゃ！
24,71,vocs_over_over_finalcastle_fail_n01,vocs_finalcastle_fail_n01_jp,NINJA,He went inside. Damn. That was our only chance!,他躲进去了。该死，唯一的机会也没有了！,奴は中に入ってしまった。くそ。あれが俺達の唯一の望みだったのに！
24,72,vocs_over_over_finalcastle_easteregg_n00,vocs_finalcastle_easteregg_n00_jp,BROGUN,Your technique is magnificent.,您这招真是太牛逼了。,見事な技じゃ。
24,72,vocs_over_over_finalcastle_easteregg_n01,vocs_finalcastle_easteregg_n01_jp,BROGUN,"When cut across the neck, a sound like wailing winter winds is heard, they say.",人言，刎颈之声如冬风哀号。,首を搔っ切ると、嘆きの冬の風のような音がすると言う。
24,72,vocs_over_over_finalcastle_easteregg_n02,vocs_finalcastle_easteregg_n02_jp,BROGUN,"I'd always hoped to cut someone like that someday, to hear that sound.",为闻其声，吾常期某日以此法杀人。,余はそのように誰かを切ってその音を聞いてみたいと常々思うておったが
24,72,vocs_over_over_finalcastle_easteregg_n03,vocs_finalcastle_easteregg_n03_jp,BROGUN,But to have it happen to my own neck is ridiculous.,岂知反起吾身，荒谬至极。,余の首でそれを試そうとは、愚の骨頂よ。
24,73,vo_hint_hint_finalcastle_monologue1_n00,vo_finalcastle_monologue1_n00_jp,BROGUN,?shiro Mugen. Have I underestimated you?,尾城无限，是我低估你了吗？,大代武源。余はお主を見くびっておったのか？
24,73,vo_hint_hint_finalcastle_monologue1_n01,vo_finalcastle_monologue1_n01_jp,BROGUN,It doesn't matter. The game is lost. My brother will not let me recover.,也无所谓了。败了就是了败了，兄长不可能让我东山再起的。,まあそれもどうでもよい。負けは負けじゃ。兄上は余を立ち直らせてはくれまい。
24,73,vo_hint_hint_finalcastle_monologue1_n02,vo_finalcastle_monologue1_n02_jp,BROGUN,No doubt Mugen's assassins are already on their way.,毫无疑问，无限手下的刺客已经在赶来了。,間違いなく武源の暗殺者どもが既にここへ向かっておろう。
24,73,vo_hint_hint_finalcastle_monologue1_n03,vo_finalcastle_monologue1_n03_jp,BROGUN,"Yes, they must have been the ones who took my son.",对了，绑架我儿子的应该就是他们。,ああ、余の息子を討ち取った者どもに違いない。
24,73,vo_hint_hint_finalcastle_monologue1_n04,vo_finalcastle_monologue1_n04_jp,BROGUN,"I wonder … of all people, would Mugen have understood?",世人都不理解我，但无限或许可以理解我吧？,どうであろう…あの武源が理解してくれただろうか？
24,73,vo_hint_hint_finalcastle_monologue1_n05,vo_finalcastle_monologue1_n05_jp,BROGUN,"Was he not a man of honour, willing to make sacrifices to fulfil his duty?",他也是个为仁义而活，随时准备为责任献出生命的人，不是吗？,奴は仁義に生きる男で、任務のためなら犠牲をも厭わない男ではなかったか？
24,73,vo_hint_hint_finalcastle_monologue1_n06,vo_finalcastle_monologue1_n06_jp,BROGUN,"We are all masters of our fate. We choose our duty. I chose a future of conquest, while my brother chose peace.",我们俩兄弟都是命运的主宰。我们各选其责。我选择了征战，而兄长却选择了和平。,運命は我らの手中にある。自身の運命は自身で決めるのだ。余は日本征服の未来を選んだが、兄上は平和を選んだのじゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n07,vo_finalcastle_monologue1_n07_jp,BROGUN,"And so, for duty, I ignored family and gathered allies against my own brother.",所以，为了责任，我抛弃了家人，召集盟友对抗我的亲哥哥。,故に役目を果たすため、余は家族を無視し、同盟を集めて実の兄を討とうとしたのじゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n08,vo_finalcastle_monologue1_n08_jp,BROGUN,"For duty, I sacrificed Okkoto so I would gain honour and respect.",为了责任，我牺牲了乙事，以获取荣誉和尊重。,役目のため、余が名誉と敬意を勝ち得るためにオッコトを犠牲にした。
24,73,vo_hint_hint_finalcastle_monologue1_n09,vo_finalcastle_monologue1_n09_jp,BROGUN,"For duty, I killed my own nephew, and for duty I would have become Shogun.",为了责任，我手刃了自己的侄儿。为了责任，我本将成为将军。,役目のため、余は実の甥を殺し、そして役目のために余は将軍になろうとした。
24,73,vo_hint_hint_finalcastle_monologue1_n11,vo_finalcastle_monologue1_n11_jp,BROGUN,I would have reclaimed our territories in Korea.,我本将举兵朝鲜，夺回领土。,朝鮮の領地を再び我が国のものとすることもできたであろう。
24,73,vo_hint_hint_finalcastle_monologue1_n12,vo_finalcastle_monologue1_n12_jp,BROGUN,I would have led our samurai against the Chinese.,我本将率领武士，对抗中华。,支那の国に余の侍たちを送りこむこともできたであろう。
24,73,vo_hint_hint_finalcastle_monologue1_n13,vo_finalcastle_monologue1_n13_jp,BROGUN,The world would have known our glory. A nation of the finest warriors. An unstoppable force.,我国本将享誉世界。成为最强战士的家园，成为无法阻挡的力量。,世界は我らの栄光を目しておっただろう。最強の戦士たちの国家。誰にも止めることのできない武力。
24,73,vo_hint_hint_finalcastle_monologue1_n14,vo_finalcastle_monologue1_n14_jp,BROGUN,That is the future I saw for our people. That is the duty I chose.,这才是我看到的未来。这才是我选择的责任。,これが余が思い描いた余の民の未来だったのじゃ。これが余が選んだ余の役目じゃ。
24,73,vo_hint_hint_finalcastle_monologue1_n15,vo_finalcastle_monologue1_n15_jp,BROGUN,"A samurai is master of his fate. Yet without duty, life has no purpose.",武士可以决定自身的命运。然而没有了责任，人生就毫无意义。,侍は己の運命は己で切り拓く。しかし役目なくては、人生には何の意義もない。
24,73,vo_hint_hint_finalcastle_monologue1_n16,vo_finalcastle_monologue1_n16_jp,BROGUN,"But now Mugen stands victorious in death. Was it because his duty lay elsewhere, in the end?",但现在无限虽死犹荣。难道是因为我看错了他的责任吗？,しかし今、武源は死に際に勝ち誇って立っておった。彼の役目は結局のところ他にあったからなのであろうか？
24,74,vo_hint_hint_finalcastle_monologue2_n00,vo_finalcastle_monologue2_n00_jp,BROGUN,"Yes, I see.",啊，我明白了。,ああ、わかった。
24,74,vo_hint_hint_finalcastle_monologue2_n01,vo_finalcastle_monologue2_n01_jp,BROGUN,"Still, it doesn't matter.",然而，为时已晚。,しかし、それはもうどうでもよい。
24,74,vo_hint_hint_finalcastle_monologue2_n02,vo_finalcastle_monologue2_n02_jp,BROGUN,We all chose our duty.,我们都各选其责。,己が役目は己で決める。
24,74,vo_hint_hint_finalcastle_monologue2_n03,vo_finalcastle_monologue2_n03_jp,BROGUN,We are masters of our own destiny.,我们都是自己命运的主宰。,運命は我らの手中にある。.
24,74,vo_hint_hint_finalcastle_monologue2_n04,vo_finalcastle_monologue2_n04_jp,BROGUN,And yet I wonder ...,然而我想知道……,しかしどうだろう…。
24,74,vo_hint_hint_finalcastle_monologue2_n05,vo_finalcastle_monologue2_n05_jp,BROGUN,"What will be left, in the end …",最终会留下什么……,最後には何が残るのであろう…。
24,75,vocs_over_over_finalcastle_revenge1_n00,vocs_finalcastle_revenge1_n00_jp,BROGUN,You! What loyalty does a mercenary like you owe to the dead?,是你！你这种佣兵打手，既然雇主已死，为何还要对他效忠？,貴様！貴様のような傭兵ごときに死者への忠義心などどこにある？
24,75,vocs_over_over_finalcastle_revenge1_n01,vocs_finalcastle_revenge1_n01_jp,NINJA,To the dead? None. To a friend though ... more than enough to finish you.,雇主？非也，我是替朋友……来取你这条狗命的。,死者？そんなものはない。しかし友になら…貴様の命を終わらせるには十分なくらいは持ち合わせている。
24,75,vocs_over_over_finalcastle_revenge1_n02,vocs_finalcastle_revenge1_n02_jp,BROGUN,Filthy assassin. You are not worthy of my sight. I'd rather watch the evening sky.,卑鄙的刺客。都不值得我正眼看你，我宁愿看着夜空。,けがらわしい殺し屋め。貴様などは見るに堪えない。夕暮れの空を眺めたほうがましじゃ。
