2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_eny_eny_	civilian_01_	detect_player_00	vo_eny_eny_civilian_01_detect_player_00	omuk	hambo	Civilian F	frightened	sees a player character	イヤ！見逃して！
vo_eny_eny_	civilian_01_	detect_player_01	vo_eny_eny_civilian_01_detect_player_01	omuk	hambo	Civilian F	frightened	sees a player character	命だけは…！
vo_eny_eny_	civilian_01_	detect_player_02	vo_eny_eny_civilian_01_detect_player_02	omuk	hambo	Civilian F	frightened	sees a player character	誰か助けて！
vo_eny_eny_	civilian_01_	detect_player_proximity_00	vo_eny_eny_civilian_01_detect_player_proximity_00	omuk	hambo	Civilian F	anxious	senses a nearby player character	誰かいるのかしら？
vo_eny_eny_	civilian_01_	detect_player_proximity_01	vo_eny_eny_civilian_01_detect_player_proximity_01	omuk	hambo	Civilian F	anxious	senses a nearby player character	誰かに…見られてる？
vo_eny_eny_	civilian_01_	detect_player_proximity_02	vo_eny_eny_civilian_01_detect_player_proximity_02	omuk	hambo	Civilian F	anxious	senses a nearby player character	見られてる感じがするわ。
vo_eny_eny_	civilian_01_	detect_sake_00	vo_eny_eny_civilian_01_detect_sake_00	omuk	hambo	Civilian F	happy	wants to pick up the sake bottle	主人にピッタリの贈り物だわ。
vo_eny_eny_	civilian_01_	detect_sake_01	vo_eny_eny_civilian_01_detect_sake_01	omuk	hambo	Civilian F	happy	wants to pick up the sake bottle	これで夜は…フフフ。
vo_eny_eny_	civilian_01_	detect_sake_02	vo_eny_eny_civilian_01_detect_sake_02	omuk	hambo	Civilian F	happy	wants to pick up the sake bottle	あの人が喜ぶわ。
vo_eny_eny_	civilian_01_	detect_tanuki_00	vo_eny_eny_civilian_01_detect_tanuki_00	omuk	hambo	Civilian F	giggling	sees the tanuki	何て可愛らしい！
vo_eny_eny_	civilian_01_	detect_tanuki_01	vo_eny_eny_civilian_01_detect_tanuki_01	omuk	hambo	Civilian F	happy	sees the tanuki	面白いわね。
vo_eny_eny_	civilian_01_	detect_tanuki_02	vo_eny_eny_civilian_01_detect_tanuki_02	omuk	hambo	Civilian F	kind	sees the tanuki	どうしたの？
vo_eny_eny_	civilian_01_	detect_unconscious_female_01	vo_eny_eny_civilian_01_detect_unconscious_female_01	omuk		Civilian F	shocked	sees unconcious person	すごい傷だわ…。
vo_eny_eny_	civilian_01_	detect_unconscious_female_02	vo_eny_eny_civilian_01_detect_unconscious_female_02	omuk		Civilian F	shocked	sees unconcious person	気を失ってるわね。
vo_eny_eny_	civilian_01_	detect_unconscious_female_03	vo_eny_eny_civilian_01_detect_unconscious_female_03	omuk		Civilian F	shocked	sees unconcious person	襲われたの…かしら。
vo_eny_eny_	civilian_01_	detect_unconscious_male_00	vo_eny_eny_civilian_01_detect_unconscious_male_00	omuk		Civilian F	shocked	sees unconcious person	すごい傷だわ…。
vo_eny_eny_	civilian_01_	detect_unconscious_male_01	vo_eny_eny_civilian_01_detect_unconscious_male_01	omuk		Civilian F	shocked	sees unconcious person	気を失ってるわね。
vo_eny_eny_	civilian_01_	detect_unconscious_male_02	vo_eny_eny_civilian_01_detect_unconscious_male_02	omuk		Civilian F	shocked	sees unconcious person	襲われたんだわ。
vo_eny_eny_	civilian_01_	detect_unconscious_neutral_01	vo_eny_eny_civilian_01_detect_unconscious_neutral_01	omuk	hambo	Civilian F	afraid	sees unconcious person	目を覚ましてください！
vo_eny_eny_	civilian_01_	detect_unconscious_neutral_02	vo_eny_eny_civilian_01_detect_unconscious_neutral_02	omuk	hambo	Civilian F	anxious	sees unconcious person	誰が…こんなことを？！
vo_eny_eny_	civilian_01_	detect_unconscious_neutral_03	vo_eny_eny_civilian_01_detect_unconscious_neutral_03	omuk	hambo	Civilian F	perplexed	sees unconcious person	眠ってしまったんですか？
vo_eny_eny_	civilian_01_	drink_weeping_00	vo_eny_eny_civilian_01_drink_weeping_00	omuk		Civilian F		(sound) weeping	
vo_eny_eny_	civilian_01_	drop_object_00	vo_eny_eny_civilian_01_drop_object_00	omuk		Civilian F		(sound) lays down heavy object	
vo_eny_eny_	civilian_01_	fetch_guard_00	vo_eny_eny_civilian_01_fetch_guard_00	omuk	hambo	Civilian F	begging	points guard to where she saw a player character	お願い！助けてください！
vo_eny_eny_	civilian_01_	fetch_guard_01	vo_eny_eny_civilian_01_fetch_guard_01	omuk	hambo	Civilian F	urgent	points guard to where she saw a player character	あそこに！助けて！
vo_eny_eny_	civilian_01_	fetch_guard_02	vo_eny_eny_civilian_01_fetch_guard_02	omuk	hambo	Civilian F	excited	points guard to where she saw a player character	犯人を見たの！
vo_eny_eny_	civilian_01_	friend_missing_female_00	vo_eny_eny_civilian_01_friend_missing_female_00	omuk		Civilian F	worried	her partner is missing	どこに行ったのかしら？
vo_eny_eny_	civilian_01_	friend_missing_female_01	vo_eny_eny_civilian_01_friend_missing_female_01	omuk		Civilian F	worried	her partner is missing	ここにいるはずなのに…。
vo_eny_eny_	civilian_01_	friend_missing_male_00	vo_eny_eny_civilian_01_friend_missing_male_00	omuk		Civilian F	worried	her partner is missing	どこに行ったのかしら？
vo_eny_eny_	civilian_01_	friend_missing_male_01	vo_eny_eny_civilian_01_friend_missing_male_01	omuk		Civilian F	worried	her partner is missing	ここにいるはずなのに…。
vo_eny_eny_	civilian_01_	friend_missing_neutral_01	vo_eny_eny_civilian_01_friend_missing_neutral_01	omuk	hambo	Civilian F	tired	her partner is missing	また待ちぼうけね。
vo_eny_eny_	civilian_01_	friend_missing_neutral_02	vo_eny_eny_civilian_01_friend_missing_neutral_02	omuk	hambo	Civilian F	rationalizing	her partner is missing	きっと何か理由があるんだわ。
vo_eny_eny_	civilian_01_	friend_wakeup_00	vo_eny_eny_civilian_01_friend_wakeup_00	omuk	hambo	Civilian F	afraid	wakes unconcious person	目を覚まして！
vo_eny_eny_	civilian_01_	friend_wakeup_01	vo_eny_eny_civilian_01_friend_wakeup_01	omuk	hambo	Civilian F	nervous	wakes unconcious person	なんで眠っているの？
vo_eny_eny_	civilian_01_	friend_wakeup_02	vo_eny_eny_civilian_01_friend_wakeup_02	omuk	hambo	Civilian F	afraid	wakes unconcious person	怪我はない？
vo_eny_eny_	civilian_01_	hard_work_00	vo_eny_eny_civilian_01_hard_work_00	omuk		Civilian F		(sound) pushing cart, plowing field	
vo_eny_eny_	civilian_01_	hear_noise_00	vo_eny_eny_civilian_01_hear_noise_00	omuk	hambo	Civilian F	puzzled	hears strange noise	なんて変な音かしら。
vo_eny_eny_	civilian_01_	hear_noise_01	vo_eny_eny_civilian_01_hear_noise_01	omuk	hambo	Civilian F	puzzled	hears strange noise	面白い音ね。
vo_eny_eny_	civilian_01_	hear_noise_02	vo_eny_eny_civilian_01_hear_noise_02	omuk	hambo	Civilian F	puzzled	hears strange noise	何か聞こえたような…。
vo_eny_eny_	civilian_01_	hear_noise_directhit_00	vo_eny_eny_civilian_01_hear_noise_directhit_00	omuk		Civilian F	afraid	is hit by stone	あぁ！やめてください！
vo_eny_eny_	civilian_01_	hear_noise_directhit_01	vo_eny_eny_civilian_01_hear_noise_directhit_01	omuk		Civilian F	afraid	is hit by stone	あぁ！なぜこんなことを！？
vo_eny_eny_	civilian_01_	hear_noise_directhit_02	vo_eny_eny_civilian_01_hear_noise_directhit_02	omuk		Civilian F	afraid	is hit by stone	あぁ！なぜ私がこんな目に…。
vo_eny_eny_	civilian_01_	hear_noise_gunshot_00	vo_eny_eny_civilian_01_hear_noise_gunshot_00	omuk		Civilian F	in panic	hears player gunshot	大変！
vo_eny_eny_	civilian_01_	hear_noise_gunshot_01	vo_eny_eny_civilian_01_hear_noise_gunshot_01	omuk		Civilian F	in panic	hears player gunshot	銃声よ！
vo_eny_eny_	civilian_01_	hear_noise_gunshot_02	vo_eny_eny_civilian_01_hear_noise_gunshot_02	omuk		Civilian F	in panic	hears player gunshot	まずいわ！逃げないと！
vo_eny_eny_	civilian_01_	hear_noise_human_00	vo_eny_eny_civilian_01_hear_noise_human_00	omuk	hambo	Civilian F	nervous	hears human noise	誰かいるの？
vo_eny_eny_	civilian_01_	hear_noise_human_01	vo_eny_eny_civilian_01_hear_noise_human_01	omuk	hambo	Civilian F	nervous	hears human noise	出てきてください！
vo_eny_eny_	civilian_01_	hear_noise_human_02	vo_eny_eny_civilian_01_hear_noise_human_02	omuk	hambo	Civilian F	nervous	hears human noise	大声を出しますよ！
vo_eny_eny_	civilian_01_	hear_noise_too_much_00	vo_eny_eny_civilian_01_hear_noise_too_much_00	omuk	hambo	Civilian F	fearful	unnerved by a continuous string of strange noises	やめてください！
vo_eny_eny_	civilian_01_	hear_noise_too_much_01	vo_eny_eny_civilian_01_hear_noise_too_much_01	omuk	hambo	Civilian F	fearful	unnerved by a continuous string of strange noises	なぜこんなことを！？
vo_eny_eny_	civilian_01_	hear_noise_too_much_02	vo_eny_eny_civilian_01_hear_noise_too_much_02	omuk	hambo	Civilian F	fearful	unnerved by a continuous string of strange noises	悪い霊が…感じられます。
vo_eny_eny_	civilian_01_	hum_00	vo_eny_eny_civilian_01_hum_00	omuk		Civilian F		(sound) humming tune	
vo_eny_eny_	civilian_01_	investigate_end_00	vo_eny_eny_civilian_01_investigate_end_00	omuk	hambo	Civilian F	reassuring	(not like in squad)	きっと気のせいでしょう。
vo_eny_eny_	civilian_01_	investigate_end_01	vo_eny_eny_civilian_01_investigate_end_01	omuk	hambo	Civilian F	reassuring	(not like in squad)	気のせいかしら。
vo_eny_eny_	civilian_01_	investigate_end_02	vo_eny_eny_civilian_01_investigate_end_02	omuk	hambo	Civilian F	reassuring	(not like in squad)	グズグズしてちゃダメね。
vo_eny_eny_	civilian_01_	knockout_scream_00	vo_eny_eny_civilian_01_knockout_scream_00	omuk	hambo	Civilian F	stunned	(sound) gets knocked out	
vo_eny_eny_	civilian_01_	knockout_scream_01	vo_eny_eny_civilian_01_knockout_scream_01	omuk	hambo	Civilian F	stunned	(sound) gets knocked out	
vo_eny_eny_	civilian_01_	knockout_scream_02	vo_eny_eny_civilian_01_knockout_scream_02	omuk	hambo	Civilian F	stunned	(sound) gets knocked out	
vo_eny_eny_	civilian_01_	oxwagondrive_00	vo_eny_eny_civilian_01_oxwagondrive_00	omuk		Civilian F		unused, don't record	
vo_eny_eny_	civilian_01_	oxwagonhalt_00	vo_eny_eny_civilian_01_oxwagonhalt_00	omuk		Civilian F		unused, don't record	
vo_eny_eny_	civilian_01_	pickup_object_00	vo_eny_eny_civilian_01_pickup_object_00	omuk		Civilian F		(sound) picks up heavy object	
vo_eny_eny_	civilian_01_	regain_consciousness_00	vo_eny_eny_civilian_01_regain_consciousness_00	omuk	hambo	Civilian F	in pain	knocked out, wakes up	イタッ…。
vo_eny_eny_	civilian_01_	regain_consciousness_01	vo_eny_eny_civilian_01_regain_consciousness_01	omuk	hambo	Civilian F	in pain	knocked out, wakes up	あぅ…頭が…。
vo_eny_eny_	civilian_01_	regain_consciousness_02	vo_eny_eny_civilian_01_regain_consciousness_02	omuk	hambo	Civilian F	in pain	knocked out, wakes up	動物…かしら？
vo_eny_eny_	civilian_01_	see_something_00	vo_eny_eny_civilian_01_see_something_00	omuk	hambo	Civilian F	skeptical	sees something strange	変ね…。
vo_eny_eny_	civilian_01_	see_something_01	vo_eny_eny_civilian_01_see_something_01	omuk	hambo	Civilian F	puzzled	sees something strange	何かしら。
vo_eny_eny_	civilian_01_	see_something_02	vo_eny_eny_civilian_01_see_something_02	omuk	hambo	Civilian F	disturbed	sees something strange	あれ、何？
vo_eny_eny_	civilian_01_	skill_tanuki_done_00	vo_eny_eny_civilian_01_skill_tanuki_done_00	omuk	hambo	Civilian F	back to work	stops watching tanuki (racoon)	そろそろ行くわね。
vo_eny_eny_	civilian_01_	skill_tanuki_done_01	vo_eny_eny_civilian_01_skill_tanuki_done_01	omuk	hambo	Civilian F	goodbye	stops watching tanuki (racoon)	じゃあね。いい子にしてるのよ。
vo_eny_eny_	civilian_01_	skill_tanuki_done_02	vo_eny_eny_civilian_01_skill_tanuki_done_02	omuk	hambo	Civilian F	apologetic	stops watching tanuki (racoon)	ごめんね。何も食べ物持ってないの。
vo_eny_eny_	civilian_01_	skill_tanuki_runaway_00	vo_eny_eny_civilian_01_skill_tanuki_runaway_00	omuk	hambo	Civilian F	goodbye	tanuki runs away	さっさと行きなさい。
vo_eny_eny_	civilian_01_	skill_tanuki_runaway_01	vo_eny_eny_civilian_01_skill_tanuki_runaway_01	omuk	hambo	Civilian F	annoyed	tanuki runs away	さぁ、早く。
vo_eny_eny_	civilian_01_	skill_tanuki_runaway_02	vo_eny_eny_civilian_01_skill_tanuki_runaway_02	omuk	hambo	Civilian F	back to work	tanuki runs away	行っちゃったわね。仕事に戻らないと。
vo_eny_eny_	civilian_01_	talk_geisha_00	vo_eny_eny_civilian_01_talk_geisha_00	omuk		Civilian F	polite	"is approached by Geisha
(Excuse me …)"	なんでしょう？
vo_eny_eny_	civilian_01_	talk_geisha_01	vo_eny_eny_civilian_01_talk_geisha_01	omuk		Civilian F	polite	"is approached by Geisha
(Excuse me …)"	はい。
vo_eny_eny_	civilian_01_	talk_geisha_02	vo_eny_eny_civilian_01_talk_geisha_02	omuk		Civilian F	polite	"is approached by Geisha
(Excuse me …)"	もちろんです。
vo_eny_eny_	civilian_01_	talk_geisha_03	vo_eny_eny_civilian_01_talk_geisha_03	omuk		Civilian F	polite	"is approached by Geisha
(Excuse me …)"	どうすればいいのでしょう？
vo_eny_eny_	civilian_01_	talk_geisha_04	vo_eny_eny_civilian_01_talk_geisha_04	omuk		Civilian F	polite	"is approached by Geisha
(Excuse me …)"	それでは。
vo_eny_eny_	civilian_01_	talk_geisha_leave_00	vo_eny_eny_civilian_01_talk_geisha_leave_00	omuk		Civilian F	polite	"is left by Geisha
(I thank you. Farewell ...)"	ごきげんよう。
vo_eny_eny_	civilian_01_	talk_geisha_leave_01	vo_eny_eny_civilian_01_talk_geisha_leave_01	omuk		Civilian F	polite	"is left by Geisha
(I thank you. Farewell ...)"	お力になれたのならいいのですが…。
vo_eny_eny_	civilian_01_	talk_geisha_leave_02	vo_eny_eny_civilian_01_talk_geisha_leave_02	omuk		Civilian F	polite	"is left by Geisha
(I thank you. Farewell ...)"	何てことはありません。
vo_eny_eny_	civilian_01_	talk_geisha_leave_03	vo_eny_eny_civilian_01_talk_geisha_leave_03	omuk		Civilian F	polite	"is left by Geisha
(I thank you. Farewell ...)"	さようなら。
vo_eny_eny_	civilian_01_	talk_geisha_leave_04	vo_eny_eny_civilian_01_talk_geisha_leave_04	omuk		Civilian F	polite	"is left by Geisha
(I thank you. Farewell ...)"	では失礼します。
vo_gothic_gothic_	civilian_01_	talk_idle_00	vo_gothic_gothic_civilian_01_talk_idle_00	omuk		Civilian F	relaxed	(sound) humming tune	
vo_gothic_gothic_	civilian_01_	talk_idle_01	vo_gothic_gothic_civilian_01_talk_idle_01	omuk		Civilian F		(sound) sneeze	
vo_gothic_gothic_	civilian_01_	talk_idle_02	vo_gothic_gothic_civilian_01_talk_idle_02	omuk		Civilian F	surprised	to herself, slight mumbling	えぇ！
vo_gothic_gothic_	civilian_01_	talk_idle_03	vo_gothic_gothic_civilian_01_talk_idle_03	omuk		Civilian F	surprised	to herself, slight mumbling	あぁ！
vo_gothic_gothic_	civilian_01_	talk_idle_04	vo_gothic_gothic_civilian_01_talk_idle_04	omuk		Civilian F	in thought	to herself, slight mumbling	う～ん。
vo_gothic_gothic_	civilian_01_	talk_idle_05	vo_gothic_gothic_civilian_01_talk_idle_05	omuk		Civilian F	in thought	to herself, slight mumbling	あ、はい。
vo_gothic_gothic_	civilian_01_	talk_idle_06	vo_gothic_gothic_civilian_01_talk_idle_06	omuk		Civilian F	relaxed	long exhale	ハァ…。
vo_gothic_gothic_	civilian_01_	talk_idle_afraid_00	vo_gothic_gothic_civilian_01_talk_idle_afraid_00	omuk		Civilian F	afraid	weak, helpless	い、いいえ。
vo_gothic_gothic_	civilian_01_	talk_idle_afraid_01	vo_gothic_gothic_civilian_01_talk_idle_afraid_01	omuk		Civilian F	afraid	weak, helpless	なぜ…。
vo_gothic_gothic_	civilian_01_	talk_idle_afraid_02	vo_gothic_gothic_civilian_01_talk_idle_afraid_02	omuk		Civilian F	afraid	weak, helpless	お願い…。
vo_gothic_gothic_	civilian_01_	talk_idle_afraid_03	vo_gothic_gothic_civilian_01_talk_idle_afraid_03	omuk		Civilian F	afraid	weak, helpless	助けて…。
vo_gothic_gothic_	civilian_01_	talk_idle_afraid_04	vo_gothic_gothic_civilian_01_talk_idle_afraid_04	omuk		Civilian F	afraid	weak, helpless	誰か…。
vo_gothic_gothic_	civilian_01_	talk_idle_night_00	vo_gothic_gothic_civilian_01_talk_idle_night_00	omuk		Civilian F	tired	mumbling	お酒…ウフフ。
vo_gothic_gothic_	civilian_01_	talk_idle_night_01	vo_gothic_gothic_civilian_01_talk_idle_night_01	omuk		Civilian F	tired	mumbling	一日中起きてたのよ。
vo_gothic_gothic_	civilian_01_	talk_idle_night_02	vo_gothic_gothic_civilian_01_talk_idle_night_02	omuk		Civilian F	tired	mumbling	今日は星がきれいだわ。
vo_gothic_gothic_	civilian_01_	talk_idle_night_03	vo_gothic_gothic_civilian_01_talk_idle_night_03	omuk		Civilian F	tired	(sound) short yawn	
vo_gothic_gothic_	civilian_01_	talk_idle_night_04	vo_gothic_gothic_civilian_01_talk_idle_night_04	omuk		Civilian F	tired	(sound) longer yawn	
vo_gothic_gothic_	civilian_01_	talk_idle_snow_00	vo_gothic_gothic_civilian_01_talk_idle_snow_00	omuk		Civilian F	cold	mumbling	雪…？
vo_gothic_gothic_	civilian_01_	talk_idle_snow_01	vo_gothic_gothic_civilian_01_talk_idle_snow_01	omuk		Civilian F	cold	mumbling	すごく寒いわ。
vo_gothic_gothic_	civilian_01_	talk_idle_snow_02	vo_gothic_gothic_civilian_01_talk_idle_snow_02	omuk		Civilian F	cold	mumbling	さむ～い。
vo_gothic_gothic_	civilian_01_	talk_npc_00	vo_gothic_gothic_civilian_01_talk_npc_00	omuk		Civilian F	dismissive	dialog without topic	私には関係ないわ。
vo_gothic_gothic_	civilian_01_	talk_npc_01	vo_gothic_gothic_civilian_01_talk_npc_01	omuk		Civilian F	aggree	dialog without topic	それはそうね。
vo_gothic_gothic_	civilian_01_	talk_npc_02	vo_gothic_gothic_civilian_01_talk_npc_02	omuk		Civilian F	dismissive	dialog without topic	何でもかんでも信じちゃダメよ。
vo_gothic_gothic_	civilian_01_	talk_npc_03	vo_gothic_gothic_civilian_01_talk_npc_03	omuk		Civilian F	disagree	dialog without topic	逆の話を聞いたわよ。
vo_gothic_gothic_	civilian_01_	talk_npc_04	vo_gothic_gothic_civilian_01_talk_npc_04	omuk		Civilian F	aggree	dialog without topic	ずっとそうだったからねぇ。
vo_gothic_gothic_	civilian_01_	talk_npc_05	vo_gothic_gothic_civilian_01_talk_npc_05	omuk		Civilian F	dismissive	dialog without topic	あの子怒ってるから。取り合っちゃだめよ。
vo_gothic_gothic_	civilian_01_	talk_npc_06	vo_gothic_gothic_civilian_01_talk_npc_06	omuk		Civilian F	aggree	dialog without topic	私もそう思うわ。
vo_gothic_gothic_	civilian_01_	talk_npc_07	vo_gothic_gothic_civilian_01_talk_npc_07	omuk		Civilian F	anxious	dialog without topic	口には気を付けなさい。
vo_gothic_gothic_	civilian_01_	talk_npc_08	vo_gothic_gothic_civilian_01_talk_npc_08	omuk		Civilian F	concerned	dialog without topic	大変な話ね。
vo_gothic_gothic_	civilian_01_	talk_npc_09	vo_gothic_gothic_civilian_01_talk_npc_09	omuk		Civilian F	unconcerned	dialog without topic	そのうち皆忘れるわよ。
vo_gothic_gothic_	civilian_01_	talk_npc_10	vo_gothic_gothic_civilian_01_talk_npc_10	omuk		Civilian F	afraid	dialog without topic	少なくとも私が聞いたのはそういうこと。
vo_gothic_gothic_	civilian_01_	talk_npc_11	vo_gothic_gothic_civilian_01_talk_npc_11	omuk		Civilian F	afraid	dialog without topic	シーッ。大きな声で言っちゃダメ。
vo_gothic_gothic_	civilian_01_	talk_npc_12	vo_gothic_gothic_civilian_01_talk_npc_12	omuk		Civilian F	afraid	dialog without topic	誰にも内緒だからね？
vo_gothic_gothic_	civilian_01_	talk_npc_13	vo_gothic_gothic_civilian_01_talk_npc_13	omuk		Civilian F	afraid	dialog without topic	なんであんなことしたのかしら。
vo_gothic_gothic_	civilian_01_	talk_npc_14	vo_gothic_gothic_civilian_01_talk_npc_14	omuk		Civilian F	afraid	dialog without topic	それでどうしたの？
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_00	vo_gothic_gothic_civilian_01_talk_npc_confirm_00	omuk		Civilian F	submissive	receives orders	仰せの通りに。
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_01	vo_gothic_gothic_civilian_01_talk_npc_confirm_01	omuk		Civilian F	submissive	receives orders	承知いたしました。
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_02	vo_gothic_gothic_civilian_01_talk_npc_confirm_02	omuk		Civilian F	submissive	receives orders	もちろんです。
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_03	vo_gothic_gothic_civilian_01_talk_npc_confirm_03	omuk		Civilian F	submissive	receives orders	分かりました。
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_04	vo_gothic_gothic_civilian_01_talk_npc_confirm_04	omuk		Civilian F	submissive	receives orders	仰せのままに
vo_gothic_gothic_	civilian_01_	talk_npc_confirm_05	vo_gothic_gothic_civilian_01_talk_npc_confirm_05	omuk		Civilian F	submissive	receives orders	はい、承知しました。
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_00	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_00	omuk		Civilian F	submissive	receives orders	暗い
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_01	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_01	omuk		Civilian F	submissive	receives orders	将軍の息子が殺された
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_02	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_02	omuk		Civilian F	submissive	receives orders	外にいるのは危険だ。
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_03	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_03	omuk		Civilian F	submissive	receives orders	将軍は京都に向かっているときく
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_04	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_04	omuk		Civilian F	submissive	receives orders	殺した犯人を探している
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_05	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_05	omuk		Civilian F	submissive	receives orders	昇大名の息子はここにいる
vo_gothic_gothic_	civilian_01_	talk_npc_bathhouse_gossip_06	vo_gothic_gothic_civilian_01_talk_npc_bathhouse_gossip_06	omuk		Civilian F	submissive	receives orders	自分なら暗い小道は避けるよ
vo_eny_eny_	civilian_01_	urinate_00	vo_eny_eny_civilian_01_urinate_00	omuk		Civilian F		unused, don't record	
vo_eny_eny_	civilian_01_	whimper_00	vo_eny_eny_civilian_01_whimper_00	omuk		Civilian F		(sound) fearful whimper	
vo_eny_eny_	civilian_01_	whistle_00	vo_eny_eny_civilian_01_whistle_00	omuk		Civilian F		(sound) whistles a tune	
