lvl,sec,voen,vojp,s,en,cn,jp
19,278,vocs_over_over_monastery2_post_n10,vocs_monastery2_post_n10_jp,TRAPPER,Aiko-san! You're back!,爱子姐！你回来啦！,愛琥さんっ！戻ってきたわ。
19,278,vocs_over_over_monastery2_post_n11,vocs_monastery2_post_n11_jp,NINJA,… thought you wouldn't come.,还以为你不回来了。,…帰ってこないと思ったがな。
19,278,vocs_over_over_monastery2_post_n12,vocs_monastery2_post_n12_jp,GEISHA,Then I am grateful you waited for me.,但你还是等了这么久，谢谢。,なのに、待っていてくれて感謝だわ。
19,278,vocs_over_over_monastery2_post_n13,vocs_monastery2_post_n13_jp,ALCHEMIST,"Hmm, will you tell us what kept you so long?",嗯…那为什么会迟到这么久呢？,うーむ、なぜそんなに時間がかかったんじゃ？
19,278,vocs_over_over_monastery2_post_n14,vocs_monastery2_post_n14_jp,GEISHA,I learned the whereabouts of Masaru. He has a residence in this very city.,我打探到真申的行踪了。他现在就住在这座城里。,勝の居場所が分かったわ。彼はこの町に住んでいるわ。
19,278,vocs_over_over_monastery2_post_n15,vocs_monastery2_post_n15_jp,NINJA,Good. Let's kill him. ,正好。那就去杀了他。 ,よし、奴を仕留めよう。 
19,278,vocs_over_over_monastery2_post_n16,vocs_monastery2_post_n16_jp,GEISHA,"I feel your rage, Hayato-san, but we must capture him alive. We will question him, and afterwards we deliver him to the Shogun.",隼人兄，我理解你的心情，但这次必须抓活的。抓到后先审问他，然后把他交给将军。,気持ちはわかるわ、隼人さん。けど、最初は生かして捕らえるべきよ。尋問してその後上様の所へ届けるの。
19,278,vocs_over_over_monastery2_post_n17,vocs_monastery2_post_n17_jp,NINJA,Hrm … not my idea of justice.,哼……这不是我的作风。,ふん…それは俺の正義ではない。
19,278,vocs_over_over_monastery2_post_n18,vocs_monastery2_post_n18_jp,GEISHA,"But the right way to honour Mugen's sacrifice. Takuma-san, will you prepare the interrogation?",但这样可以为无限的牺牲讨回公道。琢磨大师，你能做好审问准备吗？,けど、武源様の犠牲に名誉を捧げるには間違ってないわ。巧磨様、尋問のため準備をしてくださる？
19,278,vocs_over_over_monastery2_post_n19,vocs_monastery2_post_n19_jp,ALCHEMIST,"There is not much to work with. A substance perhaps? I would need ingredients, but … with no money …",嗯，不是什么大事，准备些药就行。不过我还需要一些原料，但……手头没钱……,うむ、大したことは無いじゃろ。薬がいるかの？材料がいるじゃろうが…金はないのう…。
19,278,vocs_over_over_monastery2_post_n20,vocs_monastery2_post_n20_jp,TRAPPER,"Let's go together, Takuma-sensei! You show me what you need, and I can get it for you!",我和你一起去，琢磨师父！你只要告诉我需要什么，我都能帮你搞到！,行きましょう、巧磨先生！必要なことは先生が教えてくれた。今度は私が先生にしてあげたい！
19,278,vocs_over_over_monastery2_post_n21,vocs_monastery2_post_n21_jp,ALCHEMIST,"Very well. It appears we will both be occupied for a while, Aiko-san.",非常好。但我们俩去备药需要一段时间，爱子小姐。,よいじゃろう。ワシらはしばらくそれに専念するということかの。
19,278,vocs_over_over_monastery2_post_n22,vocs_monastery2_post_n22_jp,GEISHA,"That is alright. I would like your help with Masaru, Hayato-san",没关系。隼人兄，我需要你帮我一起去抓真申。,そのとおりよ。勝を捕らえるために隼人さんの助けが欲しいわ。
19,278,vocs_over_over_monastery2_post_n23,vocs_monastery2_post_n23_jp,NINJA,"Fine, as long as we do something …",好吧，但凡能做点什么就好……,わかったよ。何かするって言うならな…。
19,278,vocs_over_over_monastery2_post_n24,vocs_monastery2_post_n24_jp,GEISHA,"We will be back soon. Please be careful, Takuma-san, Yuki-chan.",我们速去速回。你们要小心，琢磨大师，友希小妹。,すぐに戻るわ。気をつけて、巧磨様、雪ちゃん。
19,278,vocs_over_over_monastery2_post_n25,vocs_monastery2_post_n25_jp,ALCHEMIST,"Do not worry, we will manage.",不要担心，我们会处理好的。,心配しなさんな。なんとかするわい。
